iso3,sex,outcome,arm,averted_10yr,averted_yr1,averted_yr10,yr1,yr2,yr3,yr4,yr5,yr6,yr7,yr8,yr9,yr10,yr11,yr12,yr13,yr14,yr15,yr16,yr17,yr18,yr19,yr20,yr21,yr22,yr23,yr24,yr25,yr26,yr27,yr28,yr29,yr30
IND,Female,IHD,diet,385946.06672644103,0.0,22250.843668686226,0.0,267.8950921854703,649.727887408575,1195.9708572046366,1950.4843912707875,2932.499304082594,4122.375365543412,5463.891135777347,6883.088106767624,8310.283695955877,9693.318387227599,11000.241204412421,12215.792375441408,13336.128096531029,14364.144518277491,15306.096337277675,16169.4231685868,16961.47190354555,17688.813866067096,18356.93128257699,18970.122310916544,19531.530084145954,20043.238939675037,20506.40474673966,20921.40054835449,21287.967026339844,21605.361908740364,21872.50486841891,22088.115648283623,22250.843668686226
IND,Female,IHD,combo,569264.0871424747,1990.6244747837773,29287.68300618138,1990.6244747837773,5449.577863889048,5879.533583126846,6475.877308755647,7293.696949486039,8347.528624886996,9614.973901615245,11038.424610672635,12543.264960312285,14059.410483336309,15534.288768268423,16935.431126284646,18246.951829493046,19464.295259566745,20589.578593136044,21628.21901519515,22586.761510533514,23471.60003968817,24288.29453663889,25041.26042700524,25733.680920231738,26367.5477375153,26943.773145518266,27462.339599544066,27922.467416267842,28322.78907772177,28661.523319455795,28936.6445665583,29146.044486805564,29287.68300618138
BRA,Male,IHD,glp1,100611.74931911033,1069.3591243812407,3769.7558856354444,1069.3591243812407,2728.9770964820345,2800.552406124174,2863.8735280671826,2927.439907872933,2990.3037051174906,3051.847010884798,3111.7649372925516,3169.930639752012,3226.3059046424023,3280.8850225136557,3333.660644270727,3384.603731193696,3433.6523082821222,3480.705603870898,3525.6214692330686,3568.2158612323983,3608.2637510297936,3645.5011782490765,3679.628367992729,3710.313916911575,3737.200071239611,3759.9090919377923,3778.0506500951305,3791.2301340517006,3799.057688504283,3801.15775203504,3797.178817546199,3786.8031126685673,3769.7558856354444
BRA,Male,IHD,diet,63706.64734124944,0.0,3805.573590137821,0.0,33.43117395201989,83.80928615818266,158.148648909264,263.14683866025007,402.767489372156,576.1257222122513,777.2996829560725,997.2915156509262,1226.6783591606218,1457.4682819083537,1683.7753855376795,1901.6973080160824,2108.8757363627956,2304.031431863332,2486.5872777422483,2656.3974520736374,2813.5652931085206,2958.325659275928,3090.97109484105,3211.8067364644958,3321.1238147257827,3419.185206024733,3506.218909117306,3582.4168609785847,3647.9374493412324,3702.9106361573504,3747.444924305106,3781.6355762356543,3805.573590137821
BRA,Male,IHD,combo,162332.35682910154,1069.3591243812407,7472.442102508998,1069.3591243812407,2761.0955441708793,2881.000360323902,3015.7111569556437,3180.187964119148,3377.3338869832805,3605.736953749263,3859.460560570413,4129.778101434102,4407.621021852217,4685.3045552837575,4957.146934618868,5219.338401011322,5469.513779735309,5706.30429009076,5928.975569383736,6137.168474249833,6330.725683255136,6509.580891302059,6673.690854545217,6822.995957861131,6957.399665644014,7076.760615011881,7180.8933619086165,7269.575196689635,7342.557282904803,7399.57884957784,7440.38342770579,7464.736261272745,7472.442102508998
BRA,Female,IHD,glp1,86613.90757405365,755.2063560117749,3645.439948727406,755.2063560117749,1956.938191360532,2037.905059883502,2118.0000297605584,2201.2353173476295,2285.6211680054403,2369.861007001062,2453.165264343901,2535.048105882932,2615.200796335208,2693.416066264588,2769.544198519623,2843.468014742786,2915.0885311183956,2984.3161880406115,3051.064652950081,3115.2455692014773,3176.763506481744,3235.5109179486753,3291.3632320712495,3344.1743745049607,3393.773076144338,3439.9603123130364,3482.508160063764,3521.1602745499695,3555.634085559941,3585.624712231016,3610.810495628859,3630.859961058595,3645.439948727406
BRA,Female,IHD,diet,56050.13363616739,0.0,3563.0806585689133,0.0,27.597741225443315,68.801806510819,129.5495999460545,215.5594880963763,330.35858729887696,473.52157285388967,640.4761295635253,824.0885633215366,1016.8363359852083,1212.3333814613143,1405.8821861280157,1594.3693824839575,1775.9042273961531,1949.4410539503733,2114.4777266035235,2270.842748942625,2418.5547443228133,2557.7331727566198,2688.542705029424,2811.1587928465015,2925.746329968417,3032.4464322716667,3131.368429093418,3222.585437615431,3306.132640163589,3382.007790685064,3450.1736722377245,3510.5622988401155,3563.0806585689133
BRA,Female,IHD,combo,140903.48610749166,755.2063560117749,7108.708399623429,755.2063560117749,1983.4522649958817,2103.9549972305977,2242.4027706103516,2408.322308297429,2603.147708049961,2825.2196409169846,3069.4021052585886,3328.390465556775,3594.6646125861444,3861.8784610729344,4125.351017637979,4381.946978720211,4629.720081712192,4867.545045617779,5094.823676179105,5311.276074495705,5516.800947207856,5711.384789866046,5895.04335308641,6067.78381239163,6229.580263518539,6380.358138581971,6519.985051043172,6648.26671472023,6764.947198605412,6869.713065769305,6962.201033769612,7042.008774357659,7108.708399623429
CAN,Male,IHD,glp1,22337.071524595754,298.360733456273,733.8619530416363,298.360733456273,738.3464144338723,739.1806465948721,739.3108420297976,741.3499712127632,744.8297119499584,749.2049498230008,753.9998812724807,758.838903135922,763.444362932587,767.6209698511557,771.2372502964536,774.209017083278,776.4865999449867,778.0458504961825,778.8821584590041,779.0065083431691,778.4426970460408,777.2250494143518,775.3962086995889,773.0047894718227,770.1028408844686,766.7431754673344,762.9766794097777,758.8497446971633,754.4019619077117,749.6641940770714,744.6571240156518,739.3903351473782,733.8619530416363
CAN,Male,IHD,diet,9002.608875211747,0.0,539.831837407386,0.0,4.397670355312584,11.15059305892646,21.294823684023868,35.84936216679125,55.45204476549043,80.02427212616749,108.71977009341572,140.2094518072554,173.08644542297407,206.1559717817363,238.54204180582383,269.66805882073095,299.18764459359227,326.91280509895296,352.7575839968995,376.6995168366848,398.75532569702773,418.96632118119305,437.3897699903864,454.0936200749893,469.1529497733609,482.6472129680915,494.65781659609274,505.26584987971,514.5499428321164,522.5843085513588,529.4370505050938,535.1688133401622,539.831837407386
CAN,Male,IHD,combo,31052.347301268514,298.360733456273,1257.961980322234,298.360733456273,742.5751006029641,749.8940608253324,759.7762429312024,775.8182421923957,798.1709744573418,826.2208364244216,858.6846701113391,893.9127527184173,930.2752328449897,966.4256843150397,1001.3861789774601,1034.5131302619775,1065.4187420996059,1093.8933514281634,1119.8454380157018,1143.2606547110445,1164.1756488232968,1182.661696001338,1198.8141459841972,1212.744966639133,1224.576763029363,1234.4374313812004,1242.4551147697748,1248.7534246945215,1253.447044407665,1256.6378865575643,1258.4119762162882,1258.837196068267,1257.961980322234
