iso3,arm,coverage,flow,yr
ISR,diet,0.50,192.57188809404693,19
ISR,diet,afford,192.57188809404693,19
ISR,glp1,0.20,168.93616676884517,19
ISR,glp1,0.50,423.2420108390961,19
ISR,glp1,afford,849.5264729479004,19
JPN,combo,0.20,5477.881966001849,19
JPN,combo,0.50,7375.400255714339,19
JPN,combo,afford,10545.640136252789,19
JPN,diet,0.20,4214.762704817385,19
JPN,diet,0.50,4214.762704817385,19
JPN,diet,afford,4214.762704817385,19
JPN,glp1,0.20,1289.122070025358,19
JPN,glp1,0.50,3225.623151277472,19
JPN,glp1,afford,6460.778451904531,19
MEX,combo,0.20,5921.437321691603,19
MEX,combo,0.50,11140.279789464712,19
MEX,combo,afford,19920.101769287896,19
MEX,diet,0.20,2462.194478610527,19
MEX,diet,0.50,2462.194478610527,19
MEX,diet,afford,2462.194478610527,19
MEX,glp1,0.20,3492.19014354152,19
MEX,glp1,0.50,8760.615821842177,19
MEX,glp1,afford,17623.51614955396,19
NGA,combo,0.20,2107.642014484765,19
NGA,combo,0.50,4250.0756842454575,19
NGA,combo,afford,3534.923941172434,19
NGA,diet,0.20,684.3298444825923,19
NGA,diet,0.50,684.3298444825923,19
NGA,diet,afford,684.3298444825923,19
NGA,glp1,0.20,1428.451279514098,19
NGA,glp1,0.50,3578.59792060357,19
NGA,glp1,afford,2860.874618012705,19
NZL,combo,0.20,395.2081627771072,19
NZL,combo,0.50,644.7273556073549,19
NZL,combo,afford,1062.5605747099132,19
NZL,diet,0.20,229.35110823435843,19
NZL,diet,0.50,229.35110823435843,19
NZL,diet,afford,229.35110823435843,19
NZL,glp1,0.20,168.7775300464874,19
NZL,glp1,0.50,422.6868769209609,19
NZL,glp1,afford,847.8613740805727,19
ROU,combo,0.20,3543.420055349457,19
ROU,combo,0.50,4640.312613587548,19
ROU,combo,afford,6484.79534337139,19
ROU,diet,0.20,2816.124687535638,19
ROU,diet,0.50,2816.124687535638,19
ROU,diet,afford,2816.124687535638,19
ROU,glp1,0.20,748.0963350960774,19
ROU,glp1,0.50,1876.3906362377052,19
ROU,glp1,afford,3773.753689120893,19
TUR,combo,0.20,6030.006149261066,19
TUR,combo,0.50,10731.126457405906,19
TUR,combo,afford,18629.5537953535,19
TUR,diet,0.20,2911.3759020162543,19
TUR,diet,0.50,2911.3759020162543,19
TUR,diet,afford,2911.3759020162543,19
TUR,glp1,0.20,3155.639554167439,19
TUR,glp1,0.50,7912.479073148472,19
TUR,glp1,afford,15904.31936016087,19
USA,combo,0.20,28895.342744486537,19
USA,combo,0.50,46926.0274301069,19
USA,combo,afford,77185.80550530752,19
USA,diet,0.20,16926.24083383278,19
USA,diet,0.50,16926.24083383278,19
USA,diet,afford,16926.24083383278,19
USA,glp1,0.20,12193.30702086074,19
USA,glp1,0.50,30560.755348074337,19
USA,glp1,afford,61382.96956174311,19
ZAF,combo,0.20,926.002728028956,19
ZAF,combo,0.50,2148.2224486111554,19
ZAF,combo,afford,3376.8864714812426,19
ZAF,diet,0.20,114.65785964358474,19
ZAF,diet,0.50,114.65785964358474,19
ZAF,diet,afford,114.65785964358474,19
ZAF,glp1,0.20,812.6043202430465,19
ZAF,glp1,0.50,2036.7124488733896,19
ZAF,glp1,afford,3267.263928290124,19
AUS,combo,0.20,1574.0130773391247,20
AUS,combo,0.50,2495.907081379235,20
AUS,combo,afford,4039.339705710954,20
AUS,diet,0.20,961.1310677307685,20
AUS,diet,0.50,961.1310677307685,20
AUS,diet,afford,961.1310677307685,20
AUS,glp1,0.20,625.0569962186345,20
AUS,glp1,0.50,1565.219880728052,20
AUS,glp1,afford,3139.11466070129,20
BGD,combo,0.20,11843.770025441818,20
BGD,combo,0.50,13608.198328775574,20
BGD,combo,afford,15376.169975810004,20
BGD,diet,0.20,10669.4337198386,20
BGD,diet,0.50,10669.4337198386,20
BGD,diet,afford,10669.4337198386,20
BGD,glp1,0.20,1212.7325578774398,20
BGD,glp1,0.50,3034.859206039981,20
BGD,glp1,afford,4860.654531390628,20
BGR,combo,0.20,1335.7533507791395,20
BGR,combo,0.50,1825.830366940152,20
BGR,combo,afford,2650.822954582219,20
BGR,diet,0.20,1011.0342789819722,20
BGR,diet,0.50,1011.0342789819722,20
BGR,diet,afford,1011.0342789819722,20
BGR,glp1,0.20,332.5870706991003,20
BGR,glp1,0.50,834.5539740411284,20
BGR,glp1,afford,1679.6011101470317,20
BRA,combo,0.20,14187.35641939853,20
BRA,combo,0.50,21485.78579220041,20
BRA,combo,afford,33691.78943813513,20
BRA,diet,0.20,9332.122666814874,20
BRA,diet,0.50,9332.122666814874,20
BRA,diet,afford,9332.122666814874,20
BRA,glp1,0.20,4972.885276581968,20
BRA,glp1,0.50,12447.761081897392,20
BRA,glp1,afford,24947.72921109329,20
CAN,combo,0.20,1972.770661950953,20
CAN,combo,0.50,3273.968853309588,20
CAN,combo,afford,5450.748111743939,20
CAN,diet,0.20,1107.3145530252505,20
CAN,diet,0.50,1107.3145530252505,20
CAN,diet,afford,1107.3145530252505,20
CAN,glp1,0.20,879.6536180573148,20
CAN,glp1,0.50,2202.1281695638045,20
CAN,glp1,afford,4414.311644352594,20
CHN,combo,0.20,149544.43949718183,20
CHN,combo,0.50,181357.5171658884,20
CHN,combo,afford,234502.0476322485,20
CHN,diet,0.20,128366.22468069328,20
CHN,diet,0.50,128366.22468069328,20
CHN,diet,afford,128366.22468069328,20
CHN,glp1,0.20,21882.155120214346,20
CHN,glp1,0.50,54752.08046526209,20
CHN,glp1,afford,109660.49157650465,20
DEU,combo,0.20,6824.256943061126,20
DEU,combo,0.50,11470.784493626245,20
DEU,combo,afford,19253.57110814108,20
DEU,diet,0.20,3736.137443345589,20
DEU,diet,0.50,3736.137443345589,20
DEU,diet,afford,3736.137443345589,20
DEU,glp1,0.20,3132.509325168256,20
DEU,glp1,0.50,7845.743749595822,20
DEU,glp1,afford,15740.027181926149,20
EGY,combo,0.20,7835.395856220006,20
EGY,combo,0.50,14639.147523163254,20
EGY,combo,afford,26115.963425431542,20
EGY,diet,0.20,3332.8007363244687,20
EGY,diet,0.50,3332.8007363244687,20
EGY,diet,afford,3332.8007363244687,20
EGY,glp1,0.20,4540.8641657331245,20
EGY,glp1,0.50,11402.492506864644,20
EGY,glp1,afford,22977.053309276693,20
GBR,combo,0.20,3889.5601797676527,20
GBR,combo,0.50,6364.516761558301,20
GBR,combo,afford,10506.456314812343,20
GBR,diet,0.20,2243.7975371865014,20
GBR,diet,0.50,2243.7975371865014,20
GBR,diet,afford,2243.7975371865014,20
GBR,glp1,0.20,1675.4285788758043,20
GBR,glp1,0.50,4194.8609539706895,20
GBR,glp1,afford,8410.85540624911,20
GLB,combo,0.20,587777.0948330904,20
GLB,combo,0.50,756773.641700485,20
GLB,combo,afford,1039228.6551716458,20
GLB,diet,0.20,475309.5815150249,20
GLB,diet,0.50,475309.5815150249,20
GLB,diet,afford,475309.5815150249,20
GLB,glp1,0.20,115820.71356305516,20
GLB,glp1,0.50,289850.26403397263,20
GLB,glp1,afford,580701.943764764,20
IND,combo,0.20,67864.81567198288,20
IND,combo,0.50,81189.69100937972,20
IND,combo,afford,103436.45718513874,20
IND,diet,0.20,58991.15583653104,20
IND,diet,0.50,58991.15583653104,20
IND,diet,afford,58991.15583653104,20
IND,glp1,0.20,9060.95008787763,20
IND,glp1,0.50,22666.99921353205,20
IND,glp1,afford,45383.023689148,20
ISR,combo,0.20,372.3734091837978,20
ISR,combo,0.50,628.7164621578659,20
ISR,combo,afford,1058.57664850881,20
ISR,diet,0.20,202.1229899278087,20
ISR,diet,0.50,202.1229899278087,20
ISR,diet,afford,202.1229899278087,20
ISR,glp1,0.20,173.06188019504134,20
ISR,glp1,0.50,433.621318304899,20
ISR,glp1,afford,870.5062497033712,20
JPN,combo,0.20,5582.1795834485565,20
JPN,combo,0.50,7471.617972372824,20
JPN,combo,afford,10628.6633703751,20
JPN,diet,0.20,4324.512237647785,20
JPN,diet,0.50,4324.512237647785,20
JPN,diet,afford,4324.512237647785,20
JPN,glp1,0.20,1284.0841087214503,20
JPN,glp1,0.50,3213.1295398649163,20
JPN,glp1,afford,6436.139814975079,20
MEX,combo,0.20,6144.584654571292,20
MEX,combo,0.50,11500.657795708426,20
MEX,combo,afford,20515.25591976796,20
MEX,diet,0.20,2595.319708270217,20
MEX,diet,0.50,2595.319708270217,20
MEX,diet,afford,2595.319708270217,20
MEX,glp1,0.20,3583.374083988925,20
MEX,glp1,0.50,8990.806828113167,20
MEX,glp1,afford,18091.536382794915,20
NGA,combo,0.20,2203.485876268067,20
NGA,combo,0.50,4426.216017149825,20
NGA,combo,afford,3684.245712814194,20
NGA,diet,0.20,726.9040215737987,20
NGA,diet,0.50,726.9040215737987,20
NGA,diet,afford,726.9040215737987,20
NGA,glp1,0.20,1481.9591787864847,20
NGA,glp1,0.50,3712.761451724488,20
NGA,glp1,afford,2968.0996216660533,20
NZL,combo,0.20,405.8507983681642,20
NZL,combo,0.50,658.6146114467107,20
NZL,combo,afford,1081.9617894768285,20
NZL,diet,0.20,237.85704845872263,20
NZL,diet,0.50,237.85704845872263,20
NZL,diet,afford,237.85704845872263,20
NZL,glp1,0.20,170.97992793157675,20
NZL,glp1,0.50,428.2345208696436,20
NZL,glp1,afford,859.096260226803,20
ROU,combo,0.20,3573.619455244016,20
ROU,combo,0.50,4665.347379855981,20
ROU,combo,afford,6501.201392029641,20
ROU,diet,0.20,2849.76334149261,20
ROU,diet,0.50,2849.76334149261,20
ROU,diet,afford,2849.76334149261,20
ROU,glp1,0.20,744.4867451307421,20
ROU,glp1,0.50,1867.36981477751,20
ROU,glp1,afford,3755.717466555432,20
TUR,combo,0.20,6221.521073207838,20
TUR,combo,0.50,11016.572084682946,20
TUR,combo,afford,19074.41106429853,20
TUR,diet,0.20,3040.972721215545,20
TUR,diet,0.50,3040.972721215545,20
TUR,diet,afford,3040.972721215545,20
TUR,glp1,0.20,3218.6013404314654,20
TUR,glp1,0.50,8070.969543320141,20
TUR,glp1,afford,16224.9727576617,20
USA,combo,0.20,29588.87065634881,20
USA,combo,0.50,47726.62393088156,20
USA,combo,afford,78175.50425729134,20
USA,diet,0.20,17550.993596677537,20
USA,diet,0.50,17550.993596677537,20
USA,diet,afford,17550.993596677537,20
USA,glp1,0.20,12266.661904895096,20
USA,glp1,0.50,30748.222096449885,20
USA,glp1,afford,61771.745370524906,20
ZAF,combo,0.20,947.9817871304168,20
ZAF,combo,0.50,2195.0077416972963,20
ZAF,combo,afford,3448.7179381891347,20
ZAF,diet,0.20,120.22604790086734,20
ZAF,diet,0.50,120.22604790086734,20
ZAF,diet,afford,120.22604790086734,20
ZAF,glp1,0.20,829.0618854478107,20
ZAF,glp1,0.50,2078.046646341696,20
ZAF,glp1,afford,3333.715126963789,20
AUS,combo,0.20,1618.093265687582,21
AUS,combo,0.50,2554.021436421438,21
AUS,combo,afford,4121.212614055296,21
AUS,diet,0.20,995.9458884314364,21
AUS,diet,0.50,995.9458884314364,21
AUS,diet,afford,995.9458884314364,21
AUS,glp1,0.20,634.6329153132283,21
AUS,glp1,0.50,1589.301181032134,21
AUS,glp1,afford,3187.754313268397,21
BGD,combo,0.20,12204.055614591873,21
BGD,combo,0.50,13998.172764857887,21
BGD,combo,afford,15795.921520806276,21
BGD,diet,0.20,11009.975602387218,21
BGD,diet,0.50,11009.975602387218,21
BGD,diet,afford,11009.975602387218,21
BGD,glp1,0.20,1232.8970161883772,21
BGD,glp1,0.50,3085.351951957191,21
BGD,glp1,afford,4941.573904301471,21
BGR,combo,0.20,1335.1398552681935,21
BGR,combo,0.50,1818.7977226129744,21
BGR,combo,afford,2633.027107137187,21
BGR,diet,0.20,1014.68498386096,21
BGR,diet,0.50,1014.68498386096,21
BGR,diet,afford,1014.68498386096,21
BGR,glp1,0.20,328.20095782114754,21
BGR,glp1,0.50,823.5689243885176,21
BGR,glp1,afford,1657.5616426669992,21
BRA,combo,0.20,14686.749498783684,21
BRA,combo,0.50,22122.184836676657,21
BRA,combo,afford,34559.329861651815,21
BRA,diet,0.20,9740.87186731276,21
BRA,diet,0.50,9740.87186731276,21
BRA,diet,afford,9740.87186731276,21
BRA,glp1,0.20,5066.998035848716,21
BRA,glp1,0.50,12684.151182184462,21
BRA,glp1,afford,25424.22854438333,21
CAN,combo,0.20,2022.6921923524924,21
CAN,combo,0.50,3333.370436258255,21
CAN,combo,afford,5526.200737113712,21
CAN,diet,0.20,1150.978159510454,21
CAN,diet,0.50,1150.978159510454,21
CAN,diet,afford,1150.978159510454,21
CAN,glp1,0.20,886.329458565072,21
CAN,glp1,0.50,2218.91643306126,21
CAN,glp1,afford,4448.219557472346,21
CHN,combo,0.20,154762.26018506507,21
CHN,combo,0.50,186999.297530525,21
CHN,combo,afford,240853.5214573708,21
CHN,diet,0.20,133302.18175669172,21
CHN,diet,0.50,133302.18175669172,21
CHN,diet,afford,133302.18175669172,21
CHN,glp1,0.20,22180.143745333902,21
CHN,glp1,0.50,55498.431199487066,21
CHN,glp1,afford,111157.78215813157,21
DEU,combo,0.20,6939.495734732809,21
DEU,combo,0.50,11605.71508279473,21
DEU,combo,afford,19423.28497579693,21
DEU,diet,0.20,3838.733360621965,21
DEU,diet,0.50,3838.733360621965,21
DEU,diet,afford,3838.733360621965,21
DEU,glp1,0.20,3145.7734285300285,21
DEU,glp1,0.50,7879.659278506551,21
DEU,glp1,afford,15810.400319257593,21
EGY,combo,0.20,8057.469439683118,21
EGY,combo,0.50,15004.456616721804,21
EGY,combo,afford,26725.117940012915,21
EGY,diet,0.20,3460.642150154926,21
EGY,diet,0.50,3460.642150154926,21
EGY,diet,afford,3460.642150154926,21
EGY,glp1,0.20,4635.658280981785,21
EGY,glp1,0.50,11641.411170005333,21
EGY,glp1,afford,23461.425570562085,21
GBR,combo,0.20,3968.366107907838,21
GBR,combo,0.50,6454.936307765863,21
GBR,combo,afford,10616.666209814097,21
GBR,diet,0.20,2314.968689337212,21
GBR,diet,0.50,2314.968689337212,21
GBR,diet,afford,2314.968689337212,21
GBR,glp1,0.20,1683.691800162599,21
GBR,glp1,0.50,4215.693475466118,21
GBR,glp1,afford,8453.10578875267,21
GLB,combo,0.20,608802.2572689829,21
GLB,combo,0.50,780350.4931340493,21
GLB,combo,afford,1067084.9183068734,21
GLB,diet,0.20,494640.23689668986,21
GLB,diet,0.50,494640.23689668986,21
GLB,diet,afford,494640.23689668986,21
GLB,glp1,0.20,117603.25442832452,21
GLB,glp1,0.50,294317.72133337054,21
GLB,glp1,afford,589674.013093801,21
IND,combo,0.20,70144.41301174012,21
IND,combo,0.50,83684.9874283283,21
IND,combo,afford,106292.32232910531,21
IND,diet,0.20,61127.22018893309,21
IND,diet,0.50,61127.22018893309,21
IND,diet,afford,61127.22018893309,21
IND,glp1,0.20,9207.88513003668,21
IND,glp1,0.50,23034.771975267184,21
IND,glp1,afford,46120.024939979136,21
ISR,combo,0.20,385.3775926605288,21
ISR,combo,0.50,647.6442166866027,21
ISR,combo,afford,1087.546573684605,21
ISR,diet,0.20,211.21940555204924,21
ISR,diet,0.50,211.21940555204924,21
ISR,diet,afford,211.21940555204924,21
ISR,glp1,0.20,177.06986112859113,21
ISR,glp1,0.50,443.70438983047393,21
ISR,glp1,afford,890.8872726909215,21
JPN,combo,0.20,5673.268045668599,21
JPN,combo,0.50,7554.634096678634,21
JPN,combo,afford,10698.469950008515,21
JPN,diet,0.20,4421.040783426583,21
JPN,diet,0.50,4421.040783426583,21
JPN,diet,afford,4421.040783426583,21
JPN,glp1,0.20,1278.986133276343,21
JPN,glp1,0.50,3200.475486032436,21
JPN,glp1,afford,6411.145085311666,21
MEX,combo,0.20,6356.477055374413,21
MEX,combo,0.50,11843.194927781442,21
MEX,combo,afford,21081.63429025461,21
MEX,diet,0.20,2721.588499489437,21
MEX,diet,0.50,2721.588499489437,21
MEX,diet,afford,2721.588499489437,21
MEX,glp1,0.20,3670.035050236478,21
MEX,glp1,0.50,9209.702059592688,21
MEX,glp1,afford,18537.01433340591,21
NGA,combo,0.20,2297.9629770685096,21
NGA,combo,0.50,4600.350823356468,21
NGA,combo,afford,3831.772347783488,21
NGA,diet,0.20,768.5498910983079,21
NGA,diet,0.50,768.5498910983079,21
NGA,diet,afford,768.5498910983079,21
NGA,glp1,0.20,1535.0173273639411,21
NGA,glp1,0.50,3845.819555099279,21
NGA,glp1,afford,3074.435220016217,21
NZL,combo,0.20,415.5329331539249,21
NZL,combo,0.50,671.2473714174461,21
NZL,combo,afford,1099.6152868514296,21
NZL,diet,0.20,245.597669910004,21
NZL,diet,0.50,245.597669910004,21
NZL,diet,afford,245.597669910004,21
NZL,glp1,0.20,172.97730069239924,21
NZL,glp1,0.50,433.26832730951935,21
NZL,glp1,afford,869.2992568764945,21
ROU,combo,0.20,3596.747503534026,21
ROU,combo,0.50,4683.465560332089,21
ROU,combo,afford,6510.972106661991,21
ROU,diet,0.20,2876.2333345262573,21
ROU,diet,0.50,2876.2333345262573,21
ROU,diet,afford,2876.2333345262573,21
ROU,glp1,0.20,740.9440880744437,21
ROU,glp1,0.50,1858.5243926942812,21
ROU,glp1,afford,3738.058727873004,21
TUR,combo,0.20,6403.482825007402,21
TUR,combo,0.50,11289.32746472512,21
TUR,combo,afford,19501.354295818564,21
TUR,diet,0.20,3163.109182234719,21
TUR,diet,0.50,3163.109182234719,21
TUR,diet,afford,3163.109182234719,21
TUR,glp1,0.20,3279.357636024626,21
TUR,glp1,0.50,8223.948290358388,21
TUR,glp1,afford,16534.608413941987,21
USA,combo,0.20,30190.1904412367,21
USA,combo,0.50,48407.906750448325,21
USA,combo,afford,79000.00190284132,21
USA,diet,0.20,18101.431849420755,21
USA,diet,0.50,18101.431849420755,21
USA,diet,afford,18101.431849420755,21
USA,glp1,0.20,12321.106921862302,21
USA,glp1,0.50,30888.145090184364,21
USA,glp1,afford,62064.53290280046,21
ZAF,combo,0.20,969.3917775857244,21
ZAF,combo,0.50,2240.769670658112,21
ZAF,combo,afford,3519.064045224284,21
ZAF,diet,0.20,125.5240617965992,21
ZAF,diet,0.50,125.5240617965992,21
ZAF,diet,afford,125.5240617965992,21
ZAF,glp1,0.20,845.2175458517704,21
ZAF,glp1,0.50,2118.6201258495093,21
ZAF,glp1,afford,3398.9390922195125,21
AUS,combo,0.20,1658.8727319003574,22
AUS,combo,0.50,2607.8225186404843,22
AUS,combo,afford,4197.072051605897,22
AUS,diet,0.20,1028.1318684615944,22
AUS,diet,0.50,1028.1318684615944,22
AUS,diet,afford,1028.1318684615944,22
AUS,glp1,0.20,643.5040032724401,22
AUS,glp1,0.50,1611.6155929454244,22
AUS,glp1,afford,3232.8441623842427,22
BGD,combo,0.20,12535.161900768955,22
BGD,combo,0.50,14357.119302658051,22
BGD,combo,afford,16182.80427725601,22
BGD,diet,0.20,11322.5748409774,22
BGD,diet,0.50,11322.5748409774,22
BGD,diet,afford,11322.5748409774,22
BGD,glp1,0.20,1251.7374332448398,22
BGD,glp1,0.50,3132.5403627159885,22
BGD,glp1,afford,5017.215598383642,22
BGR,combo,0.20,1332.302251244237,22
BGR,combo,0.50,1809.6829599378177,22
BGR,combo,afford,2613.390574607164,22
BGR,diet,0.20,1016.0181296790772,22
BGR,diet,0.50,1016.0181296790772,22
BGR,diet,afford,1016.0181296790772,22
BGR,glp1,0.20,323.8992272844757,22
BGR,glp1,0.50,812.7963398530333,22
BGR,glp1,afford,1635.9520612076403,22
BRA,combo,0.20,15151.541722996626,22
BRA,combo,0.50,22715.96361475417,22
BRA,combo,afford,35370.94052233,22
BRA,diet,0.20,10120.3803857155,22
BRA,diet,0.50,10120.3803857155,22
BRA,diet,afford,10120.3803857155,22
BRA,glp1,0.20,5155.327847863911,22
BRA,glp1,0.50,12906.10561230676,22
BRA,glp1,afford,25871.92980650955,22
CAN,combo,0.20,2067.3502794003925,22
CAN,combo,0.50,3385.71730863478,22
CAN,combo,afford,5591.591582203834,22
CAN,diet,0.20,1190.5671394248666,22
CAN,diet,0.50,1190.5671394248666,22
CAN,diet,afford,1190.5671394248666,22
CAN,glp1,0.20,891.7622275880394,22
CAN,glp1,0.50,2232.5890489402545,22
CAN,glp1,afford,4475.869457778009,22
CHN,combo,0.20,159493.57658441877,22
CHN,combo,0.50,192114.4909114654,22
CHN,combo,afford,246611.7116506686,22
CHN,diet,0.20,137778.38317253132,22
CHN,diet,0.50,137778.38317253132,22
CHN,diet,afford,137778.38317253132,22
CHN,glp1,0.20,22448.74295151503,22
CHN,glp1,0.50,56171.34378681143,22
CHN,glp1,afford,112508.31523787968,22
DEU,combo,0.20,7035.495114956393,22
DEU,combo,0.50,11713.762119146835,22
DEU,combo,afford,19553.31014136545,22
DEU,diet,0.20,3927.1692524218815,22
DEU,diet,0.50,3927.1692524218815,22
DEU,diet,afford,3927.1692524218815,22
DEU,glp1,0.20,3153.7867964348043,22
DEU,glp1,0.50,7900.422103056499,22
DEU,glp1,afford,15854.38382881847,22
EGY,combo,0.20,8266.949724052705,22
EGY,combo,0.50,15351.08198252972,22
EGY,combo,afford,27305.842433435944,22
EGY,diet,0.20,3580.0498657228345,22
EGY,diet,0.50,3580.0498657228345,22
EGY,diet,afford,3580.0498657228345,22
EGY,glp1,0.20,4726.154237030278,22
EGY,glp1,0.50,11869.7332569291,22
EGY,glp1,afford,23925.107994507,22
GBR,combo,0.20,4039.613471112923,22
GBR,combo,0.50,6536.304955112213,22
GBR,combo,afford,10715.32293918647,22
GBR,diet,0.20,2379.5724877286866,22
GBR,diet,0.50,2379.5724877286866,22
GBR,diet,afford,2379.5724877286866,22
GBR,glp1,0.20,1690.8750318022285,22
GBR,glp1,0.50,4233.820524197334,22
GBR,glp1,afford,8489.926612656796,22
GLB,combo,0.20,628404.096030126,22
GLB,combo,0.50,802395.8947276147,22
GLB,combo,afford,1093230.0260938234,22
GLB,diet,0.20,512619.7808610357,22
GLB,diet,0.50,512619.7808610357,22
GLB,diet,afford,512619.7808610357,22
GLB,glp1,0.20,119303.14530515822,22
GLB,glp1,0.50,298578.7375767061,22
GLB,glp1,afford,598233.8076045202,22
IND,combo,0.20,72263.2170705979,22
IND,combo,0.50,86008.56608807201,22
IND,combo,afford,108958.34895096737,22
IND,diet,0.20,63109.79594856806,22
IND,diet,0.50,63109.79594856806,22
IND,diet,afford,63109.79594856806,22
IND,glp1,0.20,9346.998386144784,22
IND,glp1,0.50,23383.021586877017,22
IND,glp1,afford,46818.084179917525,22
ISR,combo,0.20,397.8834603580117,22
ISR,combo,0.50,665.9273207965484,22
ISR,combo,afford,1115.622848889766,22
ISR,diet,0.20,219.9137797452913,22
ISR,diet,0.50,219.9137797452913,22
ISR,diet,afford,219.9137797452913,22
ISR,glp1,0.20,180.9759670634205,22
ISR,glp1,0.50,453.5308317272993,22
ISR,glp1,afford,910.7485864082464,22
JPN,combo,0.20,5752.950247832781,22
JPN,combo,0.50,7626.311964952772,22
JPN,combo,afford,10757.028156461613,22
JPN,diet,0.20,4506.111999393306,22
JPN,diet,0.50,4506.111999393306,22
JPN,diet,afford,4506.111999393306,22
JPN,glp1,0.20,1273.879075368237,22
JPN,glp1,0.50,3187.789912512741,22
JPN,glp1,afford,6386.057404219708,22
MEX,combo,0.20,6556.737080815186,22
MEX,combo,0.50,12166.891136952983,22
MEX,combo,afford,21617.16218326938,22
MEX,diet,0.20,2841.0295927835723,22
MEX,diet,0.50,2841.0295927835723,22
MEX,diet,afford,2841.0295927835723,22
MEX,glp1,0.20,3751.773745536171,22
MEX,glp1,0.50,9416.289672985373,22
MEX,glp1,afford,18957.87951333241,22
NGA,combo,0.20,2390.6178956293043,22
NGA,combo,0.50,4771.407201572427,22
NGA,combo,afford,3976.63689104548,22
NGA,diet,0.20,809.2230892129301,22
NGA,diet,0.50,809.2230892129301,22
NGA,diet,afford,809.2230892129301,22
NGA,glp1,0.20,1587.2148194659203,22
NGA,glp1,0.50,3976.7440670538817,22
NGA,glp1,afford,3179.059122319912,22
NZL,combo,0.20,424.3155532271636,22
NZL,combo,0.50,682.6939175482578,22
NZL,combo,afford,1115.6011723273307,22
NZL,diet,0.20,252.6290131633764,22
NZL,diet,0.50,252.6290131633764,22
NZL,diet,afford,252.6290131633764,22
