ISO3_code,Time,AgeGrp,AgeGrpStart,PopMale,PopFemale,PopTotal
IND,2023,15-19,15,67199.76,61048.751,128248.511
IND,2023,20-24,20,67982.582,61645.151,129627.734
IND,2023,25-29,25,64763.212,58856.179,123619.391
IND,2023,30-34,30,61296.086,56475.213,117771.299
IND,2023,35-39,35,57104.7,52815.123,109919.822
IND,2023,40-44,40,50308.226,46820.957,97129.183
IND,2023,45-49,45,43441.588,41153.459,84595.048
IND,2023,50-54,50,37281.135,36015.162,73296.297
IND,2023,55-59,55,31457.519,30831.921,62289.44
IND,2023,60-64,60,25884.769,25809.183,51693.953
IND,2023,65-69,65,20034.388,20620.793,40655.181
IND,2023,70-74,70,13483.549,14502.303,27985.852
IND,2023,75-79,75,7352.82,8590.918,15943.738
IND,2023,80-84,80,3952.014,5030.4,8982.414
IND,2023,85-89,85,1781.897,2512.343,4294.239
IND,2023,90-94,90,557.61,821.604,1379.214
IND,2023,95-99,95,108.364,163.178,271.541
IND,2023,100+,100,11.017,17.727,28.744
IND,2033,0-4,0,56547.989,53417.789,109965.777
IND,2033,5-9,5,57677.321,54009.414,111686.734
IND,2033,10-14,10,59004.33,54654.642,113658.972
IND,2033,15-19,15,62002.769,56849.821,118852.59
IND,2033,20-24,20,64762.237,59008.906,123771.144
IND,2033,25-29,25,65762.865,59817.774,125580.639
IND,2033,30-34,30,66955.635,60858.003,127813.638
IND,2033,35-39,35,63726.141,58238.468,121964.609
IND,2033,40-44,40,59841.183,55692.193,115533.376
IND,2033,45-49,45,55103.549,51737.838,106841.387
IND,2033,50-54,50,47743.727,45330.393,93074.12
IND,2033,55-59,55,40076.077,38968.234,79044.311
IND,2033,60-64,60,32858.906,32959.412,65818.317
IND,2033,65-69,65,25996.679,26818.422,52815.101
IND,2033,70-74,70,19342.28,20683.772,40026.052
IND,2033,75-79,75,12852.129,14533.065,27385.194
IND,2033,80-84,80,6944.298,8366.447,15310.745
IND,2033,85-89,85,2723.356,3608.41,6331.766
IND,2033,90-94,90,909.719,1312.41,2222.13
IND,2033,95-99,95,214.421,333.808,548.229
IND,2033,100+,100,30.358,48.893,79.251
IND,2043,0-4,0,52123.632,49561.982,101685.614
IND,2043,5-9,5,54353.05,51550.933,105903.984
IND,2043,10-14,10,56171.355,53039.351,109210.706
IND,2043,15-19,15,57289.889,53648.892,110938.781
IND,2043,20-24,20,57936.16,53709.915,111646.075
IND,2043,25-29,25,60673.613,55695.037,116368.65
IND,2043,30-34,30,63945.414,58366.395,122311.809
IND,2043,35-39,35,64987.939,59380.478,124368.417
IND,2043,40-44,40,65686.445,60210.594,125897.039
IND,2043,45-49,45,61867.226,57269.043,119136.268
IND,2043,50-54,50,57248.01,54217.501,111465.511
IND,2043,55-59,55,51432.354,49447.16,100879.515
IND,2043,60-64,60,42835.493,42119.673,84955.166
IND,2043,65-69,65,33982.287,34713.659,68695.946
IND,2043,70-74,70,25467.865,27367.953,52835.819
IND,2043,75-79,75,17523.274,19870.518,37393.793
IND,2043,80-84,80,10565.784,12737.758,23303.543
IND,2043,85-89,85,5096.641,6653.936,11750.576
IND,2043,90-94,90,1720.732,2435.125,4155.857
IND,2043,95-99,95,344.577,531.782,876.359
IND,2043,100+,100,50.318,85.526,135.844
IND,2053,0-4,0,47885.454,45563.347,93448.8
IND,2053,5-9,5,49588.734,47157.652,96746.386
IND,2053,10-14,10,51829.152,49255.753,101084.905
IND,2053,15-19,15,54014.067,51228.152,105242.219
IND,2053,20-24,20,55154.615,52128.569,107283.183
IND,2053,25-29,25,56054.406,52545.13,108599.537
IND,2053,30-34,30,57304.702,53169.973,110474.674
IND,2053,35-39,35,60143.815,55382.257,115526.072
IND,2053,40-44,40,62972.173,57859.942,120832.115
IND,2053,45-49,45,63409.505,58547.283,121956.787
IND,2053,50-54,50,63284.642,58862.745,122147.387
IND,2053,55-59,55,58356.857,55131.925,113488.783
IND,2053,60-64,60,52184.822,50984.237,103169.059
IND,2053,65-69,65,44638.198,44885.141,89523.339
IND,2053,70-74,70,34335.137,35989.641,70324.778
IND,2053,75-79,75,23996.955,26810.856,50807.811
IND,2053,80-84,80,14775.783,17858.23,32634.013
IND,2053,85-89,85,7454.627,9811.429,17266.055
IND,2053,90-94,90,2806.113,4053.326,6859.439
IND,2053,95-99,95,686.76,1089.963,1776.722
IND,2053,100+,100,98.382,174.993,273.374
ISR,2023,0-4,0,448.983,426.45,875.433
ISR,2023,5-9,5,446.646,422.49,869.135
ISR,2023,10-14,10,415.644,395.884,811.528
ISR,2023,15-19,15,375.341,357.664,733.005
ISR,2023,20-24,20,351.567,337.066,688.634
ISR,2023,25-29,25,321.667,310.419,632.086
ISR,2023,30-34,30,303.947,297.257,601.203
ISR,2023,35-39,35,290.395,289.502,579.898
ISR,2023,40-44,40,275.216,278.186,553.403
ISR,2023,45-49,45,263.605,268.055,531.659
ISR,2023,50-54,50,231.384,237.95,469.334
ISR,2023,55-59,55,193.387,201.185,394.572
ISR,2023,60-64,60,175.416,191.773,367.188
ISR,2023,65-69,65,160.058,181.179,341.236
ISR,2023,70-74,70,142.972,167.354,310.327
ISR,2023,75-79,75,101.094,124.51,225.604
ISR,2023,80-84,80,54.056,74.407,128.463
ISR,2023,85-89,85,35.309,53.583,88.891
ISR,2023,90-94,90,14.547,24.55,39.096
ISR,2023,95-99,95,4.588,8.361,12.949
ISR,2023,100+,100,1.087,1.584,2.671
ISR,2033,0-4,0,458.505,434.566,893.071
ISR,2033,5-9,5,444.959,422.225,867.183
ISR,2033,10-14,10,452.657,430.167,882.824
ISR,2033,15-19,15,453.203,429.481,882.684
ISR,2033,20-24,20,443.81,426.329,870.14
ISR,2033,25-29,25,404.166,388.832,792.997
ISR,2033,30-34,30,352.384,338.207,690.591
ISR,2033,35-39,35,312.182,300.677,612.859
ISR,2033,40-44,40,296.446,289.859,586.305
ISR,2033,45-49,45,284.413,284.391,568.804
ISR,2033,50-54,50,268.839,273.853,542.692
ISR,2033,55-59,55,254.831,262.993,517.824
ISR,2033,60-64,60,219.82,231.541,451.361
ISR,2033,65-69,65,178.509,192.651,371.16
ISR,2033,70-74,70,154.427,178.419,332.846
ISR,2033,75-79,75,129.373,159.577,288.949
ISR,2033,80-84,80,98.921,131.148,230.069
ISR,2033,85-89,85,54.172,77.856,132.027
ISR,2033,90-94,90,17.936,29.402,47.339
ISR,2033,95-99,95,6.621,11.505,18.125
ISR,2033,100+,100,1.361,2.352,3.712
ISR,2043,0-4,0,519.073,491.692,1010.765
ISR,2043,5-9,5,491.186,465.493,956.679
ISR,2043,10-14,10,463.436,439.488,902.924
ISR,2043,15-19,15,453.123,430.802,883.924
ISR,2043,20-24,20,485.813,465.739,951.552
ISR,2043,25-29,25,488.898,467.759,956.657
ISR,2043,30-34,30,447.5,430.315,877.814
ISR,2043,35-39,35,393.433,377.571,771.004
ISR,2043,40-44,40,343.813,329.492,673.305
ISR,2043,45-49,45,305.922,295.038,600.96
ISR,2043,50-54,50,290.288,285.513,575.801
ISR,2043,55-59,55,276.344,279.674,556.018
ISR,2043,60-64,60,257.545,267.606,525.15
ISR,2043,65-69,65,238.431,253.581,492.012
ISR,2043,70-74,70,197.905,218.058,415.962
ISR,2043,75-79,75,149.476,173.127,322.603
ISR,2043,80-84,80,112.468,144.19,256.659
ISR,2043,85-89,85,73.49,103.34,176.83
ISR,2043,90-94,90,36.664,56.646,93.311
ISR,2043,95-99,95,11.688,18.942,30.63
ISR,2043,100+,100,1.967,3.254,5.221
ISR,2053,0-4,0,546.322,517.433,1063.755
ISR,2053,5-9,5,542.49,513.837,1056.328
ISR,2053,10-14,10,524.558,497.123,1021.681
ISR,2053,15-19,15,500.338,475.05,975.389
ISR,2053,20-24,20,500.659,479.208,979.867
ISR,2053,25-29,25,493.041,473.245,966.286
ISR,2053,30-34,30,489.558,469.528,959.087
ISR,2053,35-39,35,476.539,454.679,931.218
ISR,2053,40-44,40,437.663,420.259,857.922
ISR,2053,45-49,45,386.356,371.132,757.488
ISR,2053,50-54,50,337.421,324.893,662.313
ISR,2053,55-59,55,298.373,290.67,589.043
ISR,2053,60-64,60,279.868,279.964,559.832
ISR,2053,65-69,65,261.252,271.286,532.538
ISR,2053,70-74,70,235.628,254.476,490.104
ISR,2053,75-79,75,204.92,231.665,436.584
ISR,2053,80-84,80,150.667,181.883,332.55
ISR,2053,85-89,85,90.443,117.923,208.366
ISR,2053,90-94,90,45.133,66.68,111.813
ISR,2053,95-99,95,17.192,26.95,44.142
ISR,2053,100+,100,4.619,7.242,11.861
TUR,2023,0-4,0,2932.953,2813.409,5746.361
TUR,2023,5-9,5,3385.186,3268.559,6653.744
TUR,2023,10-14,10,3389.648,3269.887,6659.535
TUR,2023,15-19,15,3208.646,3079.836,6288.482
TUR,2023,20-24,20,3478.963,3334.256,6813.219
TUR,2023,25-29,25,3501.23,3345.348,6846.578
TUR,2023,30-34,30,3336.376,3222.577,6558.953
TUR,2023,35-39,35,3279.576,3203.251,6482.827
TUR,2023,40-44,40,3376.185,3331.202,6707.387
TUR,2023,45-49,45,3048.972,3051.581,6100.552
TUR,2023,50-54,50,2496.655,2471.276,4967.931
TUR,2023,55-59,55,2381.784,2416.53,4798.314
TUR,2023,60-64,60,1916.284,2002.387,3918.67
TUR,2023,65-69,65,1542.669,1691.251,3233.92
TUR,2023,70-74,70,1095.744,1324.947,2420.69
TUR,2023,75-79,75,640.391,864.045,1504.437
TUR,2023,80-84,80,349.267,550.896,900.163
TUR,2023,85-89,85,162.527,300.55,463.077
TUR,2023,90-94,90,48.285,119.807,168.093
TUR,2023,95-99,95,6.051,29.137,35.188
TUR,2023,100+,100,0.153,2.225,2.378
TUR,2033,0-4,0,2530.044,2413.441,4943.486
TUR,2033,5-9,5,2596.592,2471.854,5068.446
TUR,2033,10-14,10,2865.823,2745.076,5610.899
TUR,2033,15-19,15,3301.086,3184.198,6485.284
TUR,2033,20-24,20,3101.418,2980.682,6082.1
TUR,2033,25-29,25,2878.247,2748.661,5626.908
TUR,2033,30-34,30,3379.635,3239.751,6619.386
TUR,2033,35-39,35,3498.065,3352.189,6850.253
TUR,2033,40-44,40,3316.923,3218.8,6535.722
TUR,2033,45-49,45,3227.438,3178.751,6406.189
TUR,2033,50-54,50,3275.498,3282.95,6558.448
TUR,2033,55-59,55,2891.349,2979.403,5870.752
TUR,2033,60-64,60,2277.505,2375.144,4652.649
TUR,2033,65-69,65,2043.319,2253.215,4296.533
TUR,2033,70-74,70,1519.523,1773.315,3292.838
TUR,2033,75-79,75,1086.818,1362.858,2449.675
TUR,2033,80-84,80,602.625,902.446,1505.071
TUR,2033,85-89,85,207.714,433.291,641.005
TUR,2033,90-94,90,51.021,165.686,216.708
TUR,2033,95-99,95,8.074,41.804,49.879
TUR,2033,100+,100,0.65,5.959,6.609
TUR,2043,0-4,0,2377.168,2268.041,4645.208
TUR,2043,5-9,5,2420.004,2307.236,4727.24
TUR,2043,10-14,10,2497.55,2379.693,4877.243
TUR,2043,15-19,15,2536.343,2410.97,4947.314
TUR,2043,20-24,20,2605.287,2482.706,5087.992
TUR,2043,25-29,25,3016.823,2899.157,5915.979
TUR,2043,30-34,30,3078.269,2960.819,6039.087
TUR,2043,35-39,35,2963.002,2839.903,5802.905
TUR,2043,40-44,40,3422.412,3294.726,6717.137
TUR,2043,45-49,45,3490.048,3366.724,6856.771
TUR,2043,50-54,50,3260.427,3202.001,6462.428
TUR,2043,55-59,55,3107.345,3129.795,6237.14
TUR,2043,60-64,60,3055.106,3187.288,6242.395
TUR,2043,65-69,65,2570.983,2821.428,5392.41
TUR,2043,70-74,70,1895.939,2150.983,4046.921
TUR,2043,75-79,75,1540.486,1882.024,3422.509
TUR,2043,80-84,80,925.252,1276.438,2201.69
TUR,2043,85-89,85,414.414,736.851,1151.264
TUR,2043,90-94,90,115.195,309.067,424.262
TUR,2043,95-99,95,14.573,71.291,85.864
TUR,2043,100+,100,0.963,9.961,10.925
TUR,2053,0-4,0,2123.819,2026.239,4150.058
TUR,2053,5-9,5,2288.938,2182.462,4471.4
TUR,2053,10-14,10,2352.703,2242.198,4594.901
TUR,2053,15-19,15,2365.615,2251.949,4617.565
TUR,2053,20-24,20,2244.503,2123.881,4368.384
TUR,2053,25-29,25,2265.735,2137.503,4403.238
TUR,2053,30-34,30,2602.477,2480.978,5083.456
TUR,2053,35-39,35,3119.495,3006.483,6125.977
TUR,2053,40-44,40,3139.369,3029.631,6169.001
TUR,2053,45-49,45,2976.794,2867.649,5844.443
TUR,2053,50-54,50,3382.927,3286.327,6669.253
TUR,2053,55-59,55,3390.526,3326.177,6716.703
TUR,2053,60-64,60,3087.803,3125.27,6213.074
TUR,2053,65-69,65,2830.164,2989.416,5819.581
TUR,2053,70-74,70,2636.615,2930.215,5566.831
TUR,2053,75-79,75,2045.166,2423.941,4469.108
TUR,2053,80-84,80,1250.166,1613.386,2863.552
TUR,2053,85-89,85,679.368,1090.666,1770.034
TUR,2053,90-94,90,219.032,485.803,704.835
TUR,2053,95-99,95,37.846,137.776,175.623
TUR,2053,100+,100,3.038,22.265,25.303
BGR,2023,0-4,0,158.293,149.827,308.12
BGR,2023,5-9,5,170.251,161.168,331.42
BGR,2023,10-14,10,178.952,169.496,348.447
BGR,2023,15-19,15,170.942,161.386,332.329
BGR,2023,20-24,20,163.206,154.399,317.606
BGR,2023,25-29,25,163.519,154.525,318.045
BGR,2023,30-34,30,223.187,211.778,434.965
BGR,2023,35-39,35,247.54,233.308,480.848
BGR,2023,40-44,40,255.206,238.129,493.334
BGR,2023,45-49,45,276.533,264.166,540.699
BGR,2023,50-54,50,257.262,249.731,506.993
BGR,2023,55-59,55,221.75,226.895,448.644
BGR,2023,60-64,60,214.077,236.587,450.664
BGR,2023,65-69,65,195.397,243.28,438.677
BGR,2023,70-74,70,167.359,240.034,407.392
BGR,2023,75-79,75,116.805,193.23,310.034
BGR,2023,80-84,80,64.781,122.6,187.381
BGR,2023,85-89,85,32.349,69.067,101.416
BGR,2023,90-94,90,10.086,23.255,33.341
BGR,2023,95-99,95,1.442,3.665,5.107
BGR,2023,100+,100,0.095,0.245,0.34
BGR,2033,0-4,0,140.562,132.451,273.013
BGR,2033,5-9,5,150.657,141.818,292.476
BGR,2033,10-14,10,156.282,147.648,303.93
BGR,2033,15-19,15,168.065,158.94,327.005
BGR,2033,20-24,20,173.154,163.625,336.779
BGR,2033,25-29,25,163.012,153.421,316.432
BGR,2033,30-34,30,157.905,149.422,307.327
BGR,2033,35-39,35,159.893,151.75,311.644
BGR,2033,40-44,40,218.077,208.744,426.82
BGR,2033,45-49,45,239.435,229.063,468.498
BGR,2033,50-54,50,241.565,231.862,473.426
BGR,2033,55-59,55,252.72,253.995,506.716
BGR,2033,60-64,60,223.331,235.441,458.772
BGR,2033,65-69,65,179.29,207.922,387.212
BGR,2033,70-74,70,157.601,206.943,364.544
BGR,2033,75-79,75,125.963,194.261,320.224
BGR,2033,80-84,80,85.933,157.881,243.814
BGR,2033,85-89,85,40.563,87.337,127.899
BGR,2033,90-94,90,11.229,27.852,39.082
BGR,2033,95-99,95,1.915,5.327,7.242
BGR,2033,100+,100,0.155,0.463,0.618
BGR,2043,0-4,0,131.758,124.1,255.858
BGR,2043,5-9,5,132.959,124.965,257.924
BGR,2043,10-14,10,137.479,129.091,266.57
BGR,2043,15-19,15,147.869,138.879,286.748
BGR,2043,20-24,20,150.303,141.423,291.725
BGR,2043,25-29,25,158.981,149.554,308.535
BGR,2043,30-34,30,165.404,155.883,321.286
BGR,2043,35-39,35,157.41,148.301,305.711
BGR,2043,40-44,40,152.94,145.503,298.442
BGR,2043,45-49,45,154.095,147.937,302.031
BGR,2043,50-54,50,207.245,203.131,410.377
BGR,2043,55-59,55,221.355,220.9,442.255
BGR,2043,60-64,60,213.968,220.06,434.027
BGR,2043,65-69,65,211.017,235.566,446.583
BGR,2043,70-74,70,172.141,209.77,381.911
BGR,2043,75-79,75,123.016,171.149,294.165
BGR,2043,80-84,80,88.192,143.626,231.818
BGR,2043,85-89,85,48.592,94.842,143.434
BGR,2043,90-94,90,17.215,40.66,57.875
BGR,2043,95-99,95,3.03,8.462,11.492
BGR,2043,100+,100,0.214,0.694,0.908
BGR,2053,0-4,0,120.761,113.749,234.51
BGR,2053,5-9,5,126.168,118.606,244.773
BGR,2053,10-14,10,129.218,121.31,250.528
BGR,2053,15-19,15,130.67,122.522,253.192
BGR,2053,20-24,20,132.514,123.864,256.378
BGR,2053,25-29,25,140.417,131.079,271.497
BGR,2053,30-34,30,144.13,135.141,279.271
BGR,2053,35-39,35,154.486,145.418,299.904
BGR,2053,40-44,40,161.249,152.635,313.883
BGR,2053,45-49,45,152.716,145.193,297.909
BGR,2053,50-54,50,146.363,141.886,288.249
BGR,2053,55-59,55,143.965,143.111,287.077
BGR,2053,60-64,60,187.099,194.2,381.299
BGR,2053,65-69,65,190.418,207.18,397.599
BGR,2053,70-74,70,171.89,199.317,371.207
BGR,2053,75-79,75,153.129,199.102,352.231
BGR,2053,80-84,80,103.995,152.266,256.26
BGR,2053,85-89,85,52.991,90.567,143.559
BGR,2053,90-94,90,20.61,42.176,62.786
BGR,2053,95-99,95,4.298,10.666,14.964
BGR,2053,100+,100,0.396,1.226,1.621
ROU,2023,0-4,0,488.414,464.726,953.141
ROU,2023,5-9,5,524.098,501.165,1025.264
ROU,2023,10-14,10,540.028,516.908,1056.935
ROU,2023,15-19,15,553.133,531.202,1084.335
ROU,2023,20-24,20,510.832,490.07,1000.903
ROU,2023,25-29,25,515.437,492.548,1007.986
ROU,2023,30-34,30,609.837,577.166,1187.003
ROU,2023,35-39,35,673.289,630.063,1303.352
ROU,2023,40-44,40,697.474,652.025,1349.499
ROU,2023,45-49,45,768.536,742.662,1511.198
ROU,2023,50-54,50,778.768,773.591,1552.358
ROU,2023,55-59,55,609.831,636.471,1246.303
ROU,2023,60-64,60,490.212,573.49,1063.701
ROU,2023,65-69,65,530.544,694.965,1225.509
ROU,2023,70-74,70,431.632,617.817,1049.449
ROU,2023,75-79,75,254.323,401.628,655.951
ROU,2023,80-84,80,161.297,303.641,464.938
ROU,2023,85-89,85,88.808,186.972,275.781
ROU,2023,90-94,90,28.502,61.09,89.593
ROU,2023,95-99,95,4.878,9.544,14.422
ROU,2023,100+,100,0.383,0.475,0.858
ROU,2033,0-4,0,426.926,404.147,831.073
ROU,2033,5-9,5,442.639,419.139,861.778
ROU,2033,10-14,10,478.55,454.973,933.523
ROU,2033,15-19,15,515.102,492.572,1007.675
ROU,2033,20-24,20,520.464,498.549,1019.013
ROU,2033,25-29,25,523.839,503.81,1027.649
ROU,2033,30-34,30,486.161,467.548,953.709
ROU,2033,35-39,35,496.781,477.008,973.789
ROU,2033,40-44,40,590.569,564.334,1154.903
ROU,2033,45-49,45,647.199,616.546,1263.745
ROU,2033,50-54,50,656.298,634.006,1290.303
ROU,2033,55-59,55,698.734,714.191,1412.925
ROU,2033,60-64,60,670.831,729.879,1400.71
ROU,2033,65-69,65,495.266,585.364,1080.63
ROU,2033,70-74,70,365.363,501.871,867.234
ROU,2033,75-79,75,349.514,557.192,906.706
ROU,2033,80-84,80,228.985,412.781,641.766
ROU,2033,85-89,85,93.76,186.875,280.636
ROU,2033,90-94,90,30.966,65.814,96.78
ROU,2033,95-99,95,6.311,10.938,17.248
ROU,2033,100+,100,0.482,0.591,1.073
ROU,2043,0-4,0,408.973,386.871,795.844
ROU,2043,5-9,5,412.228,389.695,801.923
ROU,2043,10-14,10,417.69,394.933,812.622
ROU,2043,15-19,15,434.336,411.075,845.412
ROU,2043,20-24,20,460.793,438.063,898.856
ROU,2043,25-29,25,488.33,467.266,955.596
ROU,2043,30-34,30,497.632,477.582,975.213
ROU,2043,35-39,35,507.106,489.726,996.833
ROU,2043,40-44,40,471.349,456.909,928.259
ROU,2043,45-49,45,478.655,466.675,945.33
ROU,2043,50-54,50,559.923,550.158,1110.08
ROU,2043,55-59,55,596.73,595.712,1192.442
ROU,2043,60-64,60,577.955,602.677,1180.632
ROU,2043,65-69,65,584.149,663.984,1248.133
ROU,2043,70-74,70,522.687,651.369,1174.056
ROU,2043,75-79,75,349.18,486.779,835.959
ROU,2043,80-84,80,208.593,350.19,558.784
ROU,2043,85-89,85,141.472,278.817,420.288
ROU,2043,90-94,90,51.31,105.519,156.83
ROU,2043,95-99,95,8.033,13.786,21.819
ROU,2043,100+,100,0.608,0.824,1.432
ROU,2053,0-4,0,368.253,348.202,716.455
ROU,2053,5-9,5,388.561,367.163,755.723
ROU,2053,10-14,10,400.842,378.714,779.556
ROU,2053,15-19,15,404.911,382.517,787.428
ROU,2053,20-24,20,401.889,379.659,781.548
ROU,2053,25-29,25,410.742,388.38,799.122
ROU,2053,30-34,30,441.135,419.647,860.783
ROU,2053,35-39,35,474.236,455.12,929.357
ROU,2053,40-44,40,484.83,468.269,953.1
ROU,2053,45-49,45,491.555,480.662,972.217
ROU,2053,50-54,50,450.313,446.486,896.798
ROU,2053,55-59,55,446.259,452.416,898.675
ROU,2053,60-64,60,503.169,526.651,1029.82
ROU,2053,65-69,65,513.949,559.914,1073.864
ROU,2053,70-74,70,468.144,546.488,1014.633
ROU,2053,75-79,75,430.555,563.343,993.898
ROU,2053,80-84,80,320.64,475.161,795.802
ROU,2053,85-89,85,161.117,270.683,431.8
ROU,2053,90-94,90,52.983,99.641,152.625
ROU,2053,95-99,95,14.016,24.281,38.297
ROU,2053,100+,100,1.261,1.764,3.025
GBR,2023,0-4,0,1843.11,1748.453,3591.563
GBR,2023,5-9,5,2099.528,1993.878,4093.405
GBR,2023,10-14,10,2188.708,2083.439,4272.146
GBR,2023,15-19,15,2044.899,1943.542,3988.441
GBR,2023,20-24,20,2055.765,1939.282,3995.047
GBR,2023,25-29,25,2294.193,2179.53,4473.724
GBR,2023,30-34,30,2348.769,2309.577,4658.346
GBR,2023,35-39,35,2257.026,2300.74,4557.766
GBR,2023,40-44,40,2213.642,2260.023,4473.665
GBR,2023,45-49,45,2076.839,2092.11,4168.949
GBR,2023,50-54,50,2242.376,2366.95,4609.325
GBR,2023,55-59,55,2153.084,2340.414,4493.498
GBR,2023,60-64,60,1971.086,2122.686,4093.771
GBR,2023,65-69,65,1710.341,1880.097,3590.438
GBR,2023,70-74,70,1525.427,1701.086,3226.513
GBR,2023,75-79,75,1321.591,1524.494,2846.085
GBR,2023,80-84,80,784.38,995.361,1779.741
GBR,2023,85-89,85,464.06,660.79,1124.851
GBR,2023,90-94,90,177.458,319.622,497.079
GBR,2023,95-99,95,36.892,94.129,131.022
GBR,2023,100+,100,3.421,14.168,17.589
GBR,2033,0-4,0,1791.364,1701.12,3492.485
GBR,2033,5-9,5,1863.446,1772.567,3636.012
GBR,2033,10-14,10,1958.626,1862.738,3821.363
GBR,2033,15-19,15,2216.249,2110.066,4326.315
GBR,2033,20-24,20,2493.286,2389.266,4882.552
GBR,2033,25-29,25,2432.03,2333.419,4765.449
GBR,2033,30-34,30,2261.747,2149.285,4411.033
GBR,2033,35-39,35,2373.39,2265.809,4639.199
GBR,2033,40-44,40,2384.526,2355.741,4740.267
GBR,2033,45-49,45,2267.183,2324.756,4591.94
GBR,2033,50-54,50,2199.624,2264.599,4464.224
GBR,2033,55-59,55,2038.502,2078.199,4116.701
GBR,2033,60-64,60,2155.709,2315.196,4470.905
GBR,2033,65-69,65,2007.011,2242.846,4249.857
GBR,2033,70-74,70,1752.862,1971.541,3724.403
GBR,2033,75-79,75,1396.306,1642.893,3039.2
GBR,2033,80-84,80,1051.248,1310.562,2361.81
GBR,2033,85-89,85,682.774,928.923,1611.698
GBR,2033,90-94,90,229.906,379.579,609.485
GBR,2033,95-99,95,53.755,112.18,165.934
GBR,2033,100+,100,5.478,16.571,22.049
GBR,2043,0-4,0,1909.687,1812.412,3722.099
GBR,2043,5-9,5,1881.89,1788.132,3670.023
GBR,2043,10-14,10,1877.103,1785.599,3662.702
GBR,2043,15-19,15,1956.289,1864.809,3821.097
GBR,2043,20-24,20,2233.096,2137.797,4370.893
GBR,2043,25-29,25,2558.007,2454.006,5012.014
GBR,2043,30-34,30,2637.776,2537.601,5175.377
GBR,2043,35-39,35,2448.849,2355.98,4804.828
GBR,2043,40-44,40,2255.913,2151.756,4407.668
GBR,2043,45-49,45,2355.173,2260.42,4615.592
GBR,2043,50-54,50,2351.807,2339.675,4691.483
GBR,2043,55-59,55,2217.08,2294.049,4511.129
GBR,2043,60-64,60,2119.847,2211.555,4331.401
GBR,2043,65-69,65,1916.85,1996.284,3913.133
GBR,2043,70-74,70,1949.966,2162.183,4112.149
GBR,2043,75-79,75,1691.564,1987.998,3679.563
GBR,2043,80-84,80,1285.553,1569.678,2855.231
GBR,2043,85-89,85,785.098,1050.861,1835.958
GBR,2043,90-94,90,348.624,537.761,886.385
GBR,2043,95-99,95,94.696,176.867,271.563
GBR,2043,100+,100,8.281,21.991,30.271
GBR,2053,0-4,0,1885.053,1788.678,3673.731
GBR,2053,5-9,5,1975.739,1875.997,3851.736
GBR,2053,10-14,10,1978.441,1879.783,3858.224
GBR,2053,15-19,15,1963.028,1868.513,3831.541
GBR,2053,20-24,20,2139.344,2047.893,4187.237
GBR,2053,25-29,25,2273.104,2182.36,4455.464
GBR,2053,30-34,30,2339.854,2246.459,4586.313
GBR,2053,35-39,35,2540.784,2441.48,4982.264
GBR,2053,40-44,40,2608.361,2516.084,5124.446
GBR,2053,45-49,45,2419.628,2337.493,4757.122
GBR,2053,50-54,50,2222.544,2132.195,4354.739
GBR,2053,55-59,55,2306.131,2230.189,4536.321
GBR,2053,60-64,60,2276.419,2289.012,4565.432
GBR,2053,65-69,65,2103.794,2213.495,4317.288
GBR,2053,70-74,70,1950.989,2087.576,4038.565
GBR,2053,75-79,75,1662.054,1801.67,3463.724
GBR,2053,80-84,80,1500.58,1773.703,3274.282
GBR,2053,85-89,85,1026.793,1340.877,2367.669
GBR,2053,90-94,90,481.732,702.053,1183.785
GBR,2053,95-99,95,121.857,217.651,339.508
GBR,2053,100+,100,14.21,34.105,48.314
DEU,2023,0-4,0,2006.612,1901.995,3908.606
DEU,2023,5-9,5,2077.75,1971.503,4049.253
DEU,2023,10-14,10,1957.021,1850.489,3807.51
DEU,2023,15-19,15,1979.764,1865.859,3845.623
DEU,2023,20-24,20,2235.253,2054.088,4289.342
DEU,2023,25-29,25,2544.963,2326.847,4871.81
DEU,2023,30-34,30,2824.461,2639.587,5464.048
DEU,2023,35-39,35,2828.016,2696.111,5524.127
DEU,2023,40-44,40,2695.432,2652.872,5348.303
DEU,2023,45-49,45,2483.69,2468.191,4951.882
DEU,2023,50-54,50,2944.823,2924.117,5868.94
DEU,2023,55-59,55,3480.202,3463.235,6943.438
DEU,2023,60-64,60,3162.422,3244.349,6406.77
DEU,2023,65-69,65,2514.945,2720.64,5235.584
DEU,2023,70-74,70,2067.698,2388.468,4456.166
DEU,2023,75-79,75,1461.484,1781.972,3243.456
DEU,2023,80-84,80,1431.668,1950.508,3382.176
DEU,2023,85-89,85,778.967,1263.695,2042.662
DEU,2023,90-94,90,226.798,487.728,714.525
DEU,2023,95-99,95,41.111,134.742,175.852
DEU,2023,100+,100,2.764,15.395,18.158
DEU,2033,0-4,0,1701.421,1611.791,3313.212
DEU,2033,5-9,5,1826.668,1734.837,3561.505
DEU,2033,10-14,10,2033.021,1931.832,3964.853
DEU,2033,15-19,15,2135.084,2030.302,4165.386
DEU,2033,20-24,20,2212.653,2103.409,4316.061
DEU,2033,25-29,25,2245.744,2134.5,4380.244
DEU,2033,30-34,30,2229.753,2063.716,4293.47
DEU,2033,35-39,35,2437.855,2238.281,4676.136
DEU,2033,40-44,40,2740.923,2574.662,5315.584
DEU,2033,45-49,45,2762.434,2651.6,5414.033
