iso3,factor,seg,deaths,total,pct
BRA,Trans fat (high),"Transmitted through a GLP-1 target, offset by 20% coverage",4.386250685609638e-13,3.322917186067907e-11,1.32
BRA,Vegetables (low),Not transmitted through a GLP-1 target,8266.814552386402,9702.49554769284,85.2029718720373
BRA,Vegetables (low),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",542.9188639028587,9702.49554769284,5.595662077185487
BRA,Vegetables (low),"Transmitted through a GLP-1 target, offset by 20% coverage",892.7621314035798,9702.49554769284,9.201366050777215
BRA,Whole grains (low),Not transmitted through a GLP-1 target,9916.24153837078,15657.706064566783,63.3313813497312
BRA,Whole grains (low),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",5043.7331607012475,15657.706064566783,32.21246547803806
BRA,Whole grains (low),"Transmitted through a GLP-1 target, offset by 20% coverage",697.7313654947557,15657.706064566783,4.456153172230728
CAN,Fibre (low),Not transmitted through a GLP-1 target,937.4418921936814,937.4418921936814,100.0
CAN,Fruits (low),Not transmitted through a GLP-1 target,1316.8081675943513,1478.3923737819823,89.07027599349213
CAN,Fruits (low),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",97.43564545176967,1478.3923737819823,6.590648543628002
CAN,Fruits (low),"Transmitted through a GLP-1 target, offset by 20% coverage",64.14856073586131,1478.3923737819823,4.339075462879874
CAN,Legumes (low),Not transmitted through a GLP-1 target,2398.6682586943075,2398.6682586943075,100.0
CAN,Nuts & seeds (low),Not transmitted through a GLP-1 target,1498.736622432799,1864.1002766577103,80.4
CAN,Nuts & seeds (low),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",315.6741972503233,1864.1002766577103,16.9344
CAN,Nuts & seeds (low),"Transmitted through a GLP-1 target, offset by 20% coverage",49.68945697458793,1864.1002766577103,2.6656
CAN,Omega-6 PUFA (low),Not transmitted through a GLP-1 target,3422.482178953075,3431.4064327109227,99.7399243157915
CAN,Omega-6 PUFA (low),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",5.925901007245406,3431.4064327109227,0.17269598118004784
CAN,Omega-6 PUFA (low),"Transmitted through a GLP-1 target, offset by 20% coverage",2.998352750602288,3431.4064327109227,0.0873797030284603
CAN,Processed meat (high),Not transmitted through a GLP-1 target,1979.3633648801888,2145.059606022633,92.27544816576552
CAN,Processed meat (high),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",92.31826372344126,2145.059606022633,4.303762164195413
CAN,Processed meat (high),"Transmitted through a GLP-1 target, offset by 20% coverage",73.37797741900316,2145.059606022633,3.420789670039077
CAN,Red meat (high),Not transmitted through a GLP-1 target,1522.4318119021002,1522.4318119021002,100.0
CAN,SSB (high),Not transmitted through a GLP-1 target,590.6545214642542,643.3223665144575,91.81314877398722
CAN,SSB (high),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",33.23341022667829,643.3223665144575,5.165903123614066
CAN,SSB (high),"Transmitted through a GLP-1 target, offset by 20% coverage",19.43443482352502,643.3223665144575,3.020948102398717
CAN,Seafood omega-3 (low),Not transmitted through a GLP-1 target,1512.5581878102653,1512.5581878102653,100.0
CAN,Sodium (high),Not transmitted through a GLP-1 target,0.0,2840.9844149418764,0.0
CAN,Sodium (high),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",990.8317637439383,2840.9844149418764,34.876353370076814
CAN,Sodium (high),"Transmitted through a GLP-1 target, offset by 20% coverage",1850.152651197938,2840.9844149418764,65.12364662992317
CAN,Trans fat (high),Not transmitted through a GLP-1 target,8.128410646713497e-12,9.562836054957055e-12,85.0
CAN,Trans fat (high),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",1.2393435527224346e-12,9.562836054957055e-12,12.960000000000003
