iso3,outcome,glp1_channel,conv_wt,deaths,deaths_lo,deaths_hi
USA,IHD,部分汇流-结构小部可及,0.2717647948407841,90409.0,61024.0,127879.0
USA,IschStroke,完全汇流-结构可及,1.0,7161.0,2585.0,20037.0
USA,IschStroke,纯直接效应-结构不可及,0.0,817.0,-1399.0,3990.0
USA,IschStroke,部分汇流-结构小部可及,0.1696440068864125,3819.0,-1817.0,10101.0
USA,SAH,基本不汇流-结构近乎不可及,0.024259193488406623,992.0,-44.0,2043.0
USA,SAH,完全汇流-结构可及,1.0,781.0,1.0,2847.0
USA,SAH,纯直接效应-结构不可及,0.0,-1282.0,-6897.0,2650.0
USA,T2D,完全汇流-结构可及,1.0,34290.0,21630.0,48953.0
USA,T2D,纯直接效应-结构不可及,0.0,534.0,186.0,1025.0
ZAF,CKD,完全汇流-结构可及,1.0,4920.0,3221.0,7395.0
ZAF,ICH,基本不汇流-结构近乎不可及,0.024000000000000004,2181.0,-135.0,4519.0
ZAF,ICH,完全汇流-结构可及,1.0,411.0,-0.0,2315.0
ZAF,ICH,纯直接效应-结构不可及,0.0,-1158.0,-5444.0,2248.0
ZAF,ICH,部分汇流-结构小部可及,0.11899999999999998,855.0,-72.0,2305.0
ZAF,IHD,基本不汇流-结构近乎不可及,0.0030327914634587718,1251.0,-1830.0,4955.0
ZAF,IHD,完全汇流-结构可及,1.0,502.0,-0.0,2714.0
ZAF,IHD,纯直接效应-结构不可及,0.0,8141.0,2019.0,14052.0
ZAF,IHD,部分汇流-结构小部可及,0.17176080269100558,10614.0,5905.0,15471.0
ZAF,IschStroke,完全汇流-结构可及,1.0,432.0,101.0,1980.0
ZAF,IschStroke,纯直接效应-结构不可及,0.0,-15.0,-355.0,423.0
ZAF,IschStroke,部分汇流-结构小部可及,0.1698091958559908,1504.0,439.0,2749.0
ZAF,SAH,基本不汇流-结构近乎不可及,0.02732074128137464,137.0,24.0,277.0
