sex,scenario,outcome,iso3,paf_base,paf_scen,averted_frac_alldeaths
male,single_v08,IHD,ISR,0.310498626276045,0.2828275479628835,0.027671078313161516
male,single_v08,IHD,JPN,0.43767054089445034,0.40643806766412344,0.03123247323032687
male,single_v08,IHD,MEX,0.4313053245308271,0.429814058506246,0.0014912660245810791
male,single_v08,IHD,NGA,0.381591087905692,0.37510691716522654,0.006484170740465436
male,single_v08,IHD,NZL,0.43649019469574163,0.4041508601443959,0.03233933455134574
male,single_v08,IHD,ROU,0.5228917243933635,0.5092313174177043,0.013660406975659168
male,single_v08,IHD,TUR,0.28903067495736695,0.27248237000277387,0.01654830495459305
male,single_v08,IHD,USA,0.41029194863902935,0.38016229392529255,0.030129654713736808
male,single_v08,IHD,ZAF,0.49196452572082444,0.4898579893312457,0.0021065363895787837
male,single_v08,T2D,AUS,0.36466997499334075,0.30755657353841387,0.057113401454926924
male,single_v08,T2D,BGD,0.2889451225731197,0.1997601307919715,0.0891849917811482
male,single_v08,T2D,BGR,0.2941101402358065,0.2765991179567249,0.017511022279081554
male,single_v08,T2D,BRA,0.2312157696059605,0.20553294660336077,0.02568282300259971
male,single_v08,T2D,CAN,0.3288875081657465,0.30216740113441354,0.026720107031332978
male,single_v08,T2D,CHN,0.2240341366375308,0.18622803091117499,0.0378061057263558
male,single_v08,T2D,DEU,0.3507082252201217,0.3260975239595504,0.024610701260571306
male,single_v08,T2D,EGY,0.11610794874563297,0.11259003427657678,0.003517914469056193
male,single_v08,T2D,GBR,0.35727464621660215,0.32202969006643334,0.035244956150168774
male,single_v08,T2D,GLB,0.22097006043489614,0.19991055621550274,0.021059504219393413
male,single_v08,T2D,IND,0.178885513310306,0.15849077099508668,0.02039474231521932
male,single_v08,T2D,ISR,0.26680544392053535,0.2418897188090526,0.024915725111482708
male,single_v08,T2D,JPN,0.32150296841689047,0.2743836981009312,0.04711927031595921
male,single_v08,T2D,MEX,0.254664633054482,0.2541316364631804,0.0005329965913016485
male,single_v08,T2D,NGA,0.14120814674147192,0.13833950562419794,0.0028686411172739847
male,single_v08,T2D,NZL,0.33240073808654547,0.2891436396599253,0.04325709842662021
male,single_v08,T2D,ROU,0.29505807653501587,0.2816226213471627,0.013435455187853128
male,single_v08,T2D,TUR,0.14464063091246188,0.13195454001931078,0.012686090893151099
male,single_v08,T2D,USA,0.41472027079556245,0.3860195322025939,0.0287007385929686
male,single_v08,T2D,ZAF,0.2480643452965826,0.2468919408268631,0.0011724044697194766
male,single_v08,IschStroke,AUS,0.09130194255776819,0.07275431078787063,0.018547631769897568
male,single_v08,IschStroke,BGD,0.22717918837395304,0.1980827154695993,0.02909647290435375
male,single_v08,IschStroke,BGR,0.24244741579920853,0.22981177729843835,0.012635638500770196
male,single_v08,IschStroke,BRA,0.16770562403054673,0.1509298793658452,0.016775744664701536
male,single_v08,IschStroke,CAN,0.11745040113418032,0.10239675877575705,0.015053642358423271
male,single_v08,IschStroke,CHN,0.2555387298208225,0.23694378171192015,0.018594948108902307
male,single_v08,IschStroke,DEU,0.1307670038072804,0.11425171037686609,0.01651529343041432
male,single_v08,IschStroke,EGY,0.0629042345673888,0.058653738907669055,0.004250495659719753
male,single_v08,IschStroke,GBR,0.10351783238753835,0.08452790951089387,0.018989922876644482
male,single_v08,IschStroke,GLB,0.196834477781792,0.17811743277864533,0.018717045003146686
male,single_v08,IschStroke,IND,0.22547769743915574,0.21191236778912068,0.013565329650035082
male,single_v08,IschStroke,ISR,0.09237694651636724,0.0762466653012871,0.016130281215080148
male,single_v08,IschStroke,JPN,0.1407568418683888,0.12186391332257987,0.018892928545808933
male,single_v08,IschStroke,MEX,0.12733398946276425,0.12635375087225686,0.0009802385905073967
male,single_v08,IschStroke,NGA,0.1094488440799445,0.10527166887771174,0.004177175202232759
male,single_v08,IschStroke,NZL,0.10174917057320837,0.08320463856465601,0.01854453200855235
male,single_v08,IschStroke,ROU,0.24340068824382902,0.2309345158032306,0.012466172440598408
male,single_v08,IschStroke,TUR,0.0696840060680987,0.05701298667041185,0.01267101939768684
male,single_v08,IschStroke,USA,0.13335521507056575,0.1120796203779131,0.021275594692652635
male,single_v08,IschStroke,ZAF,0.14646534604519532,0.1451574910043933,0.0013078550408020153
male,single_v08,CKD,NZL,0.008878354396273713,0.008878354396273713,0.0
male,single_v08,CKD,JPN,0.03356122863457245,0.03356122863457245,0.0
male,single_v08,CKD,ISR,0.017230110914442376,0.017230110914442376,0.0
male,single_v08,CKD,GLB,0.0375707022532894,0.0375707022532894,0.0
male,single_v08,CKD,NGA,0.0,0.0,0.0
male,single_v08,CKD,CAN,0.019858243129001862,0.019858243129001862,0.0
male,single_v08,CKD,BGD,0.013695479815884481,0.013695479815884481,0.0
male,single_v08,CKD,EGY,0.011112624168932439,0.011112624168932439,0.0
male,single_v08,CKD,BGR,0.09094450444770008,0.09094450444770008,0.0
male,single_v08,CKD,AUS,0.007045597322723918,0.007045597322723918,0.0
male,single_v08,CKD,USA,0.013393625573512646,0.013393625573512646,0.0
male,single_v08,CKD,ZAF,0.0006028983308736802,0.0006028983308736802,0.0
male,single_v08,CKD,DEU,0.023085076069163546,0.023085076069163546,0.0
male,single_v08,CKD,GBR,0.007407950814520281,0.007407950814520281,0.0
male,single_v08,CKD,ROU,0.09120369486335778,0.09120369486335778,0.0
male,single_v08,CKD,TUR,0.009771441824631744,0.009771441824631744,0.0
male,single_v08,CKD,BRA,0.024242392390776635,0.024242392390776635,0.0
male,single_v08,CKD,MEX,0.01814195440157418,0.01814195440157418,0.0
male,single_v08,CKD,IND,0.021869677756613637,0.021869677756613637,0.0
male,single_v08,CKD,CHN,0.08130058323037626,0.08130058323037626,0.0
male,single_v09,IHD,AUS,0.4504616645228715,0.4504616645228715,0.0
male,single_v09,IHD,BGD,0.5563036024215536,0.5563036024215536,0.0
male,single_v09,IHD,BGR,0.5067898189490062,0.5067898189490062,0.0
male,single_v09,IHD,BRA,0.42029872418429165,0.42029872418429165,0.0
male,single_v09,IHD,CAN,0.3899486367075887,0.3899486367075887,0.0
male,single_v09,IHD,CHN,0.45238154655050583,0.45238154655050583,0.0
male,single_v09,IHD,DEU,0.41382509605561674,0.41382509605561674,0.0
male,single_v09,IHD,EGY,0.4163678703472711,0.4163678703472711,0.0
male,single_v09,IHD,GBR,0.4758246964849554,0.4758246964849554,0.0
male,single_v09,IHD,GLB,0.47876457968269615,0.47876457968269615,0.0
male,single_v09,IHD,IND,0.5428690585365629,0.5428690585365629,0.0
male,single_v09,IHD,ISR,0.310498626276045,0.310498626276045,0.0
male,single_v09,IHD,JPN,0.43767054089445034,0.43767054089445034,0.0
male,single_v09,IHD,MEX,0.4313053245308271,0.4313053245308271,0.0
male,single_v09,IHD,NGA,0.381591087905692,0.381591087905692,0.0
male,single_v09,IHD,NZL,0.43649019469574163,0.43649019469574163,0.0
male,single_v09,IHD,ROU,0.5228917243933635,0.5228917243933635,0.0
male,single_v09,IHD,TUR,0.28903067495736695,0.28903067495736695,0.0
male,single_v09,IHD,USA,0.41029194863902935,0.41029194863902935,0.0
male,single_v09,IHD,ZAF,0.49196452572082444,0.49196452572082444,0.0
male,single_v09,T2D,AUS,0.36466997499334075,0.3507567111068665,0.013913263886474228
male,single_v09,T2D,BGD,0.2889451225731197,0.2855131842985747,0.0034319382745450345
male,single_v09,T2D,BGR,0.2941101402358065,0.2808848195269065,0.013225320708899993
male,single_v09,T2D,BRA,0.2312157696059605,0.22241197673481353,0.008803792871146951
male,single_v09,T2D,CAN,0.3288875081657465,0.3130722471583882,0.01581526100735828
male,single_v09,T2D,CHN,0.2240341366375308,0.21631323056667262,0.007720906070858172
male,single_v09,T2D,DEU,0.3507082252201217,0.33514240058910616,0.015565824631015536
male,single_v09,T2D,EGY,0.11610794874563297,0.10915906813754124,0.006948880608091735
male,single_v09,T2D,GBR,0.35727464621660215,0.34256863009905975,0.014706016117542391
male,single_v09,T2D,GLB,0.22097006043489614,0.20998040953712574,0.01098965089777041
male,single_v09,T2D,IND,0.178885513310306,0.17620186927982415,0.00268364403048187
male,single_v09,T2D,ISR,0.26680544392053535,0.25447539881439973,0.012330045106135605
male,single_v09,T2D,JPN,0.32150296841689047,0.30912517197891515,0.012377796437975309
male,single_v09,T2D,MEX,0.254664633054482,0.2460352986782157,0.008629334376266331
male,single_v09,T2D,NGA,0.14120814674147192,0.13261365470669717,0.008594492034774758
male,single_v09,T2D,NZL,0.33240073808654547,0.3171841804614066,0.015216557625138863
male,single_v09,T2D,ROU,0.29505807653501587,0.27981332005014353,0.015244756484872302
male,single_v09,T2D,TUR,0.14464063091246188,0.13917430384645096,0.005466327066010906
male,single_v09,T2D,USA,0.41472027079556245,0.3991689675639016,0.015551303231660886
male,single_v09,T2D,ZAF,0.2480643452965826,0.2413522633774298,0.006712081919152808
male,single_v09,IschStroke,AUS,0.09130194255776819,0.09130194255776819,0.0
male,single_v09,IschStroke,BGD,0.22717918837395304,0.22717918837395304,0.0
male,single_v09,IschStroke,BGR,0.24244741579920853,0.24244741579920853,0.0
male,single_v09,IschStroke,BRA,0.16770562403054673,0.16770562403054673,0.0
male,single_v09,IschStroke,CAN,0.11745040113418032,0.11745040113418032,0.0
male,single_v09,IschStroke,CHN,0.2555387298208225,0.2555387298208225,0.0
male,single_v09,IschStroke,DEU,0.1307670038072804,0.1307670038072804,0.0
male,single_v09,IschStroke,EGY,0.0629042345673888,0.0629042345673888,0.0
male,single_v09,IschStroke,GBR,0.10351783238753835,0.10351783238753835,0.0
male,single_v09,IschStroke,GLB,0.196834477781792,0.196834477781792,0.0
male,single_v09,IschStroke,IND,0.22547769743915574,0.22547769743915574,0.0
male,single_v09,IschStroke,ISR,0.09237694651636724,0.09237694651636724,0.0
male,single_v09,IschStroke,JPN,0.1407568418683888,0.1407568418683888,0.0
male,single_v09,IschStroke,MEX,0.12733398946276425,0.12733398946276425,0.0
male,single_v09,IschStroke,NGA,0.1094488440799445,0.1094488440799445,0.0
male,single_v09,IschStroke,NZL,0.10174917057320837,0.10174917057320837,0.0
male,single_v09,IschStroke,ROU,0.24340068824382902,0.24340068824382902,0.0
male,single_v09,IschStroke,TUR,0.0696840060680987,0.0696840060680987,0.0
male,single_v09,IschStroke,USA,0.13335521507056575,0.13335521507056575,0.0
male,single_v09,IschStroke,ZAF,0.14646534604519532,0.14646534604519532,0.0
male,single_v09,CKD,NZL,0.008878354396273713,0.008878354396273713,0.0
male,single_v09,CKD,JPN,0.03356122863457245,0.03356122863457245,0.0
male,single_v09,CKD,ISR,0.017230110914442376,0.017230110914442376,0.0
male,single_v09,CKD,GLB,0.0375707022532894,0.0375707022532894,0.0
male,single_v09,CKD,NGA,0.0,0.0,0.0
male,single_v09,CKD,CAN,0.019858243129001862,0.019858243129001862,0.0
male,single_v09,CKD,BGD,0.013695479815884481,0.013695479815884481,0.0
male,single_v09,CKD,EGY,0.011112624168932439,0.011112624168932439,0.0
male,single_v09,CKD,BGR,0.09094450444770008,0.09094450444770008,0.0
male,single_v09,CKD,AUS,0.007045597322723918,0.007045597322723918,0.0
male,single_v09,CKD,USA,0.013393625573512646,0.013393625573512646,0.0
male,single_v09,CKD,ZAF,0.0006028983308736802,0.0006028983308736802,0.0
male,single_v09,CKD,DEU,0.023085076069163546,0.023085076069163546,0.0
male,single_v09,CKD,GBR,0.007407950814520281,0.007407950814520281,0.0
male,single_v09,CKD,ROU,0.09120369486335778,0.09120369486335778,0.0
male,single_v09,CKD,TUR,0.009771441824631744,0.009771441824631744,0.0
male,single_v09,CKD,BRA,0.024242392390776635,0.024242392390776635,0.0
male,single_v09,CKD,MEX,0.01814195440157418,0.01814195440157418,0.0
male,single_v09,CKD,IND,0.021869677756613637,0.021869677756613637,0.0
male,single_v09,CKD,CHN,0.08130058323037626,0.08130058323037626,0.0
male,single_v10,IHD,AUS,0.4504616645228715,0.4504616645228715,0.0
male,single_v10,IHD,BGD,0.5563036024215536,0.5563036024215536,0.0
male,single_v10,IHD,BGR,0.5067898189490062,0.5067898189490062,0.0
male,single_v10,IHD,BRA,0.42029872418429165,0.42029872418429165,0.0
male,single_v10,IHD,CAN,0.3899486367075887,0.3899486367075887,0.0
male,single_v10,IHD,CHN,0.45238154655050583,0.45238154655050583,0.0
male,single_v10,IHD,DEU,0.41382509605561674,0.41382509605561674,0.0
male,single_v10,IHD,EGY,0.4163678703472711,0.4163678703472711,0.0
male,single_v10,IHD,GBR,0.4758246964849554,0.4758246964849554,0.0
male,single_v10,IHD,GLB,0.47876457968269615,0.47876457968269615,0.0
male,single_v10,IHD,IND,0.5428690585365629,0.5428690585365629,0.0
male,single_v10,IHD,ISR,0.310498626276045,0.310498626276045,0.0
male,single_v10,IHD,JPN,0.43767054089445034,0.43767054089445034,0.0
male,single_v10,IHD,MEX,0.4313053245308271,0.4313053245308271,0.0
male,single_v10,IHD,NGA,0.381591087905692,0.381591087905692,0.0
male,single_v10,IHD,NZL,0.43649019469574163,0.43649019469574163,0.0
male,single_v10,IHD,ROU,0.5228917243933635,0.5228917243933635,0.0
male,single_v10,IHD,TUR,0.28903067495736695,0.28903067495736695,0.0
male,single_v10,IHD,USA,0.41029194863902935,0.41029194863902935,0.0
male,single_v10,IHD,ZAF,0.49196452572082444,0.49196452572082444,0.0
male,single_v10,T2D,AUS,0.36466997499334075,0.36466997499334075,0.0
male,single_v10,T2D,BGD,0.2889451225731197,0.2889451225731197,0.0
male,single_v10,T2D,BGR,0.2941101402358065,0.2941101402358065,0.0
male,single_v10,T2D,BRA,0.2312157696059605,0.2312157696059605,0.0
male,single_v10,T2D,CAN,0.3288875081657465,0.3288875081657465,0.0
male,single_v10,T2D,CHN,0.2240341366375308,0.2240341366375308,0.0
male,single_v10,T2D,DEU,0.3507082252201217,0.3507082252201217,0.0
male,single_v10,T2D,EGY,0.11610794874563297,0.11610794874563297,0.0
male,single_v10,T2D,GBR,0.35727464621660215,0.35727464621660215,0.0
male,single_v10,T2D,GLB,0.22097006043489614,0.22097006043489614,0.0
male,single_v10,T2D,IND,0.178885513310306,0.178885513310306,0.0
male,single_v10,T2D,ISR,0.26680544392053535,0.26680544392053535,0.0
male,single_v10,T2D,JPN,0.32150296841689047,0.32150296841689047,0.0
male,single_v10,T2D,MEX,0.254664633054482,0.254664633054482,0.0
male,single_v10,T2D,NGA,0.14120814674147192,0.14120814674147192,0.0
male,single_v10,T2D,NZL,0.33240073808654547,0.33240073808654547,0.0
male,single_v10,T2D,ROU,0.29505807653501587,0.29505807653501587,0.0
male,single_v10,T2D,TUR,0.14464063091246188,0.14464063091246188,0.0
male,single_v10,T2D,USA,0.41472027079556245,0.41472027079556245,0.0
male,single_v10,T2D,ZAF,0.2480643452965826,0.2480643452965826,0.0
male,single_v10,IschStroke,AUS,0.09130194255776819,0.09130194255776819,0.0
male,single_v10,IschStroke,BGD,0.22717918837395304,0.22717918837395304,0.0
male,single_v10,IschStroke,BGR,0.24244741579920853,0.24244741579920853,0.0
male,single_v10,IschStroke,BRA,0.16770562403054673,0.16770562403054673,0.0
male,single_v10,IschStroke,CAN,0.11745040113418032,0.11745040113418032,0.0
male,single_v10,IschStroke,CHN,0.2555387298208225,0.2555387298208225,0.0
male,single_v10,IschStroke,DEU,0.1307670038072804,0.1307670038072804,0.0
male,single_v10,IschStroke,EGY,0.0629042345673888,0.0629042345673888,0.0
male,single_v10,IschStroke,GBR,0.10351783238753835,0.10351783238753835,0.0
male,single_v10,IschStroke,GLB,0.196834477781792,0.196834477781792,0.0
male,single_v10,IschStroke,IND,0.22547769743915574,0.22547769743915574,0.0
male,single_v10,IschStroke,ISR,0.09237694651636724,0.09237694651636724,0.0
male,single_v10,IschStroke,JPN,0.1407568418683888,0.1407568418683888,0.0
male,single_v10,IschStroke,MEX,0.12733398946276425,0.12733398946276425,0.0
male,single_v10,IschStroke,NGA,0.1094488440799445,0.1094488440799445,0.0
male,single_v10,IschStroke,NZL,0.10174917057320837,0.10174917057320837,0.0
male,single_v10,IschStroke,ROU,0.24340068824382902,0.24340068824382902,0.0
male,single_v10,IschStroke,TUR,0.0696840060680987,0.0696840060680987,0.0
male,single_v10,IschStroke,USA,0.13335521507056575,0.13335521507056575,0.0
male,single_v10,IschStroke,ZAF,0.14646534604519532,0.14646534604519532,0.0
male,single_v10,CKD,NZL,0.008878354396273713,0.008878354396273713,0.0
male,single_v10,CKD,JPN,0.03356122863457245,0.03356122863457245,0.0
male,single_v10,CKD,ISR,0.017230110914442376,0.017230110914442376,0.0
male,single_v10,CKD,GLB,0.0375707022532894,0.0375707022532894,0.0
male,single_v10,CKD,NGA,0.0,0.0,0.0
male,single_v10,CKD,CAN,0.019858243129001862,0.019858243129001862,0.0
male,single_v10,CKD,BGD,0.013695479815884481,0.013695479815884481,0.0
male,single_v10,CKD,EGY,0.011112624168932439,0.011112624168932439,0.0
male,single_v10,CKD,BGR,0.09094450444770008,0.09094450444770008,0.0
male,single_v10,CKD,AUS,0.007045597322723918,0.007045597322723918,0.0
male,single_v10,CKD,USA,0.013393625573512646,0.013393625573512646,0.0
male,single_v10,CKD,ZAF,0.0006028983308736802,0.0006028983308736802,0.0
male,single_v10,CKD,DEU,0.023085076069163546,0.023085076069163546,0.0
male,single_v10,CKD,GBR,0.007407950814520281,0.007407950814520281,0.0
male,single_v10,CKD,ROU,0.09120369486335778,0.09120369486335778,0.0
male,single_v10,CKD,TUR,0.009771441824631744,0.009771441824631744,0.0
male,single_v10,CKD,BRA,0.024242392390776635,0.024242392390776635,0.0
male,single_v10,CKD,MEX,0.01814195440157418,0.01814195440157418,0.0
male,single_v10,CKD,IND,0.021869677756613637,0.021869677756613637,0.0
male,single_v10,CKD,CHN,0.08130058323037626,0.08130058323037626,0.0
male,single_v15,IHD,AUS,0.4504616645228715,0.44751552931864597,0.002946135204225564
male,single_v15,IHD,BGD,0.5563036024215536,0.5562503612440365,5.3241177517184126e-05
male,single_v15,IHD,BGR,0.5067898189490062,0.5043991797931797,0.0023906391558264615
male,single_v15,IHD,BRA,0.42029872418429165,0.4175743612276349,0.0027243629566567535
male,single_v15,IHD,CAN,0.3899486367075887,0.38684283070667924,0.003105806000909508
male,single_v15,IHD,CHN,0.45238154655050583,0.45151289671903583,0.0008686498314700034
male,single_v15,IHD,DEU,0.41382509605561674,0.4108841697270867,0.002940926328530065
male,single_v15,IHD,EGY,0.4163678703472711,0.41471137967693894,0.001656490670332164
male,single_v15,IHD,GBR,0.4758246964849554,0.47277098715904115,0.0030537093259142595
male,single_v15,IHD,GLB,0.47876457968269615,0.47701487159962774,0.0017497080830684289
male,single_v15,IHD,IND,0.5428690585365629,0.5424080667351776,0.00046099180138532887
male,single_v15,IHD,ISR,0.310498626276045,0.3057024827889164,0.004796143487128659
male,single_v15,IHD,JPN,0.43767054089445034,0.4361590204843883,0.0015115204100619897
male,single_v15,IHD,MEX,0.4313053245308271,0.4241275129460318,0.007177811584795324
male,single_v15,IHD,NGA,0.381591087905692,0.38114018548306344,0.00045090242262852255
male,single_v15,IHD,NZL,0.43649019469574163,0.43422814808082627,0.0022620466149153424
male,single_v15,IHD,ROU,0.5228917243933635,0.5197835711559166,0.0031081532374468922
male,single_v15,IHD,TUR,0.28903067495736695,0.2861597180934159,0.002870956863951051
male,single_v15,IHD,USA,0.41029194863902935,0.404617213599317,0.005674735039712321
male,single_v15,IHD,ZAF,0.49196452572082444,0.49034721772329487,0.0016173079975295962
male,single_v15,T2D,AUS,0.36466997499334075,0.3544507114582588,0.010219263535081975
male,single_v15,T2D,BGD,0.2889451225731197,0.28829930904784856,0.0006458135252711348
male,single_v15,T2D,BGR,0.2941101402358065,0.2840579824368378,0.010052157798968751
male,single_v15,T2D,BRA,0.2312157696059605,0.220175066700142,0.011040702905818484
male,single_v15,T2D,CAN,0.3288875081657465,0.3185947482864858,0.010292759879260671
male,single_v15,T2D,CHN,0.2240341366375308,0.21725298517826186,0.006781151459268926
male,single_v15,T2D,DEU,0.3507082252201217,0.34067304543938237,0.010035179780739298
male,single_v15,T2D,EGY,0.11610794874563297,0.10886113545329901,0.007246813292333973
male,single_v15,T2D,GBR,0.35727464621660215,0.34808184115301866,0.00919280506358346
male,single_v15,T2D,GLB,0.22097006043489614,0.2134628454614809,0.007507214973415261
male,single_v15,T2D,IND,0.178885513310306,0.17507744671669678,0.0038080665936092114
male,single_v15,T2D,ISR,0.26680544392053535,0.25464698120222795,0.012158462718307398
male,single_v15,T2D,JPN,0.32150296841689047,0.31467060083004267,0.006832367586847796
male,single_v15,T2D,MEX,0.254664633054482,0.23719162712129296,0.01747300593318905
male,single_v15,T2D,NGA,0.14120814674147192,0.1380311350832826,0.0031770116581893277
male,single_v15,T2D,NZL,0.33240073808654547,0.3229257722820008,0.009474965804544646
male,single_v15,T2D,ROU,0.29505807653501587,0.28343466831392455,0.011623408221091275
male,single_v15,T2D,TUR,0.14464063091246188,0.13419229639770364,0.010448334514758247
male,single_v15,T2D,USA,0.41472027079556245,0.40275013516688263,0.011970135628679861
male,single_v15,T2D,ZAF,0.2480643452965826,0.23873244704110477,0.009331898255477828
male,single_v15,IschStroke,AUS,0.09130194255776819,0.09130194255776819,0.0
male,single_v15,IschStroke,BGD,0.22717918837395304,0.22717918837395304,0.0
male,single_v15,IschStroke,BGR,0.24244741579920853,0.24244741579920853,0.0
male,single_v15,IschStroke,BRA,0.16770562403054673,0.16770562403054673,0.0
male,single_v15,IschStroke,CAN,0.11745040113418032,0.11745040113418032,0.0
male,single_v15,IschStroke,CHN,0.2555387298208225,0.2555387298208225,0.0
male,single_v15,IschStroke,DEU,0.1307670038072804,0.1307670038072804,0.0
male,single_v15,IschStroke,EGY,0.0629042345673888,0.0629042345673888,0.0
male,single_v15,IschStroke,GBR,0.10351783238753835,0.10351783238753835,0.0
male,single_v15,IschStroke,GLB,0.196834477781792,0.196834477781792,0.0
male,single_v15,IschStroke,IND,0.22547769743915574,0.22547769743915574,0.0
male,single_v15,IschStroke,ISR,0.09237694651636724,0.09237694651636724,0.0
male,single_v15,IschStroke,JPN,0.1407568418683888,0.1407568418683888,0.0
male,single_v15,IschStroke,MEX,0.12733398946276425,0.12733398946276425,0.0
male,single_v15,IschStroke,NGA,0.1094488440799445,0.1094488440799445,0.0
male,single_v15,IschStroke,NZL,0.10174917057320837,0.10174917057320837,0.0
male,single_v15,IschStroke,ROU,0.24340068824382902,0.24340068824382902,0.0
male,single_v15,IschStroke,TUR,0.0696840060680987,0.0696840060680987,0.0
male,single_v15,IschStroke,USA,0.13335521507056575,0.13335521507056575,0.0
male,single_v15,IschStroke,ZAF,0.14646534604519532,0.14646534604519532,0.0
male,single_v15,CKD,NZL,0.008878354396273713,0.008878354396273713,0.0
male,single_v15,CKD,JPN,0.03356122863457245,0.03356122863457245,0.0
male,single_v15,CKD,ISR,0.017230110914442376,0.017230110914442376,0.0
male,single_v15,CKD,GLB,0.0375707022532894,0.0375707022532894,0.0
male,single_v15,CKD,NGA,0.0,0.0,0.0
male,single_v15,CKD,CAN,0.019858243129001862,0.019858243129001862,0.0
male,single_v15,CKD,BGD,0.013695479815884481,0.013695479815884481,0.0
male,single_v15,CKD,EGY,0.011112624168932439,0.011112624168932439,0.0
male,single_v15,CKD,BGR,0.09094450444770008,0.09094450444770008,0.0
male,single_v15,CKD,AUS,0.007045597322723918,0.007045597322723918,0.0
male,single_v15,CKD,USA,0.013393625573512646,0.013393625573512646,0.0
male,single_v15,CKD,ZAF,0.0006028983308736802,0.0006028983308736802,0.0
male,single_v15,CKD,DEU,0.023085076069163546,0.023085076069163546,0.0
male,single_v15,CKD,GBR,0.007407950814520281,0.007407950814520281,0.0
male,single_v15,CKD,ROU,0.09120369486335778,0.09120369486335778,0.0
male,single_v15,CKD,TUR,0.009771441824631744,0.009771441824631744,0.0
male,single_v15,CKD,BRA,0.024242392390776635,0.024242392390776635,0.0
male,single_v15,CKD,MEX,0.01814195440157418,0.01814195440157418,0.0
male,single_v15,CKD,IND,0.021869677756613637,0.021869677756613637,0.0
male,single_v15,CKD,CHN,0.08130058323037626,0.08130058323037626,0.0
male,single_v29,IHD,AUS,0.4504616645228715,0.4416909783824153,0.008770686140456252
male,single_v29,IHD,BGD,0.5563036024215536,0.5502932061861846,0.006010396235368981
male,single_v29,IHD,BGR,0.5067898189490062,0.5043557452414966,0.0024340737075094973
male,single_v29,IHD,BRA,0.42029872418429165,0.41997500245354186,0.0003237217307498235
male,single_v29,IHD,CAN,0.3899486367075887,0.37984817208692806,0.010100464620660646
male,single_v29,IHD,CHN,0.45238154655050583,0.44968462189380126,0.0026969246567045803
male,single_v29,IHD,DEU,0.41382509605561674,0.4091767280453159,0.004648368010300851
male,single_v29,IHD,EGY,0.4163678703472711,0.4025676594324522,0.013800210914818872
male,single_v29,IHD,GBR,0.4758246964849554,0.468996515172822,0.006828181312133437
male,single_v29,IHD,GLB,0.47876457968269615,0.4719708821529466,0.0067936975297496
male,single_v29,IHD,IND,0.5428690585365629,0.5327834483600039,0.010085610176559028
male,single_v29,IHD,ISR,0.310498626276045,0.30569896240650357,0.004799663869541485
male,single_v29,IHD,JPN,0.43767054089445034,0.43283405859444973,0.004836482300000569
male,single_v29,IHD,MEX,0.4313053245308271,0.42265169547103193,0.008653629059795186
male,single_v29,IHD,NGA,0.381591087905692,0.36895865453718923,0.012632433368502734
male,single_v29,IHD,NZL,0.43649019469574163,0.42779542328598225,0.008694771409759374
male,single_v29,IHD,ROU,0.5228917243933635,0.5159236413547693,0.006968083038594171
male,single_v29,IHD,TUR,0.28903067495736695,0.2773855540431474,0.011645120914219547
male,single_v29,IHD,USA,0.41029194863902935,0.4101340135364051,0.00015793510262425206
male,single_v29,IHD,ZAF,0.49196452572082444,0.48832031130806347,0.00364421441276099
male,single_v29,T2D,AUS,0.36466997499334075,0.36466997499334075,0.0
male,single_v29,T2D,BGD,0.2889451225731197,0.2889451225731197,0.0
male,single_v29,T2D,BGR,0.2941101402358065,0.2941101402358065,0.0
male,single_v29,T2D,BRA,0.2312157696059605,0.2312157696059605,0.0
male,single_v29,T2D,CAN,0.3288875081657465,0.3288875081657465,0.0
male,single_v29,T2D,CHN,0.2240341366375308,0.2240341366375308,0.0
male,single_v29,T2D,DEU,0.3507082252201217,0.3507082252201217,0.0
male,single_v29,T2D,EGY,0.11610794874563297,0.11610794874563297,0.0
male,single_v29,T2D,GBR,0.35727464621660215,0.35727464621660215,0.0
male,single_v29,T2D,GLB,0.22097006043489614,0.22097006043489614,0.0
male,single_v29,T2D,IND,0.178885513310306,0.178885513310306,0.0
male,single_v29,T2D,ISR,0.26680544392053535,0.26680544392053535,0.0
male,single_v29,T2D,JPN,0.32150296841689047,0.32150296841689047,0.0
male,single_v29,T2D,MEX,0.254664633054482,0.254664633054482,0.0
male,single_v29,T2D,NGA,0.14120814674147192,0.14120814674147192,0.0
male,single_v29,T2D,NZL,0.33240073808654547,0.33240073808654547,0.0
male,single_v29,T2D,ROU,0.29505807653501587,0.29505807653501587,0.0
male,single_v29,T2D,TUR,0.14464063091246188,0.14464063091246188,0.0
male,single_v29,T2D,USA,0.41472027079556245,0.41472027079556245,0.0
male,single_v29,T2D,ZAF,0.2480643452965826,0.2480643452965826,0.0
male,single_v29,IschStroke,AUS,0.09130194255776819,0.09130194255776819,0.0
male,single_v29,IschStroke,BGD,0.22717918837395304,0.22717918837395304,0.0
male,single_v29,IschStroke,BGR,0.24244741579920853,0.24244741579920853,0.0
male,single_v29,IschStroke,BRA,0.16770562403054673,0.16770562403054673,0.0
male,single_v29,IschStroke,CAN,0.11745040113418032,0.11745040113418032,0.0
male,single_v29,IschStroke,CHN,0.2555387298208225,0.2555387298208225,0.0
male,single_v29,IschStroke,DEU,0.1307670038072804,0.1307670038072804,0.0
