outcome,iso3,coverage,PAF_diet,share_reach,flow_available,pif_med_pop,pif_resid_pop,averted_med_raw,averted_med_samebase,spillover_nondiet,averted_resid_samebase,flow_ratio
IschStroke,BGR,0.5,0.1908535198092092,0.8194945848375451,True,0.032999999999999995,0.06699999999999998,0.1729074739254961,0.1729074739254961,0.0,0.3510545682729769,0.21099282060512078
IschStroke,BRA,0.05,0.12635426684681525,0.5254442649434572,True,0.0032999999999999995,0.006699999999999998,0.02611704442083252,0.02611704442083252,0.0,0.0530255144301751,0.049704690227502936
IschStroke,BRA,0.1,0.12635426684681525,0.5254442649434572,True,0.006599999999999999,0.013399999999999995,0.05223408884166504,0.05223408884166504,0.0,0.1060510288603502,0.09940938045500587
IschStroke,BRA,0.2,0.12635426684681525,0.5254442649434572,True,0.013199999999999998,0.02679999999999999,0.10446817768333008,0.10446817768333008,0.0,0.2121020577207004,0.19881876091001174
IschStroke,BRA,0.5,0.12635426684681525,0.5254442649434572,True,0.032999999999999995,0.06699999999999998,0.2611704442083252,0.2611704442083252,0.0,0.530255144301751,0.49704690227502935
IschStroke,CAN,0.05,0.08100600543064265,0.6647058823529411,True,0.0032999999999999995,0.006699999999999998,0.04073772040056289,0.04073772040056289,0.0,0.08270991717690039,0.061286836000846834
IschStroke,CAN,0.1,0.08100600543064265,0.6647058823529411,True,0.006599999999999999,0.013399999999999995,0.08147544080112579,0.08147544080112579,0.0,0.16541983435380078,0.12257367200169367
IschStroke,CAN,0.2,0.08100600543064265,0.6647058823529411,True,0.013199999999999998,0.02679999999999999,0.16295088160225157,0.16295088160225157,0.0,0.33083966870760156,0.24514734400338734
IschStroke,CAN,0.5,0.08100600543064265,0.6647058823529411,True,0.032999999999999995,0.06699999999999998,0.4073772040056289,0.4073772040056289,0.0,0.8270991717690039,0.6128683600084682
IschStroke,CHN,0.05,0.18189907013649262,0.7631183867597074,True,0.0032999999999999995,0.006699999999999998,0.018141928914335626,0.018141928914335626,0.0,0.03683361325031778,0.023773413442923896
IschStroke,CHN,0.1,0.18189907013649262,0.7631183867597074,True,0.006599999999999999,0.013399999999999995,0.03628385782867125,0.03628385782867125,0.0,0.07366722650063556,0.04754682688584779
IschStroke,CHN,0.2,0.18189907013649262,0.7631183867597074,True,0.013199999999999998,0.02679999999999999,0.0725677156573425,0.0725677156573425,0.0,0.14733445300127113,0.09509365377169558
IschStroke,CHN,0.5,0.18189907013649262,0.7631183867597074,True,0.032999999999999995,0.06699999999999998,0.18141928914335625,0.18141928914335625,0.0,0.3683361325031778,0.23773413442923896
IschStroke,DEU,0.05,0.0877349078622446,0.625782768300583,True,0.0032999999999999995,0.006699999999999998,0.03761330672600051,0.03761330672600051,0.0,0.07636641062551616,0.060106012231921455
IschStroke,DEU,0.1,0.0877349078622446,0.625782768300583,True,0.006599999999999999,0.013399999999999995,0.07522661345200102,0.07522661345200102,0.0,0.15273282125103232,0.12021202446384291
IschStroke,DEU,0.2,0.0877349078622446,0.625782768300583,True,0.013199999999999998,0.02679999999999999,0.15045322690400204,0.15045322690400204,0.0,0.30546564250206465,0.24042404892768582
IschStroke,DEU,0.5,0.0877349078622446,0.625782768300583,True,0.032999999999999995,0.06699999999999998,0.37613306726000506,0.37613306726000506,0.0,0.7636641062551617,0.6010601223192145
IschStroke,EGY,0.05,0.05281696639024124,0.6455360106206439,True,0.0032999999999999995,0.006699999999999998,0.0624799231295822,0.0624799231295822,0.0,0.12685317726309112,0.09678766498171268
IschStroke,EGY,0.1,0.05281696639024124,0.6455360106206439,True,0.006599999999999999,0.013399999999999995,0.1249598462591644,0.1249598462591644,0.0,0.25370635452618223,0.19357532996342536
IschStroke,EGY,0.2,0.05281696639024124,0.6455360106206439,True,0.013199999999999998,0.02679999999999999,0.2499196925183288,0.2499196925183288,0.0,0.5074127090523645,0.3871506599268507
IschStroke,EGY,0.5,0.05281696639024124,0.6455360106206439,True,0.032999999999999995,0.06699999999999998,0.624799231295822,0.624799231295822,0.0,1.268531772630911,0.9678766498171268
IschStroke,GBR,0.05,0.08310330484193981,0.6136543014996053,True,0.0032999999999999995,0.006699999999999998,0.03970961210599877,0.03970961210599877,0.0,0.08062254579096718,0.06471006885955041
IschStroke,GBR,0.1,0.08310330484193981,0.6136543014996053,True,0.006599999999999999,0.013399999999999995,0.07941922421199754,0.07941922421199754,0.0,0.16124509158193437,0.12942013771910083
